txn_id,lot_image_ref,lot_id,collector_id,recycler_id,material_category,material_code,weight_kg,weight_verified_kg,quoted_price,final_price,informal_benchmark_value,collection_city,collection_lat,collection_lng,handover_lat,handover_lng,handover_distance_km,quoted_at,handed_over_at,confirmed_at,settled_at,payment_mode,payment_status,txn_status,pickup_by_recycler,recycler_authorisation_at_txn,recycler_authorised_at_txn,is_anomaly,anomaly_type
TXN511899,img/lots/101419.jpg,LOT101419,COL2139,REC1012,PCB,PCB-RAM,5.5,5.8,15641.61,15978.9,12226.17,Mumbai,19.109534,72.875787,19.051579,72.877861,6.45,2026-04-01T07:28,2026-04-04T10:34,2026-04-04T16:23,2026-04-05T05:26,cash,paid,settled,True,active,True,False,
TXN511900,img/lots/116260.jpg,LOT116260,COL2267,REC1051,Battery,BAT-NIMH,24.2,23.7,1725.83,1728.82,1414.49,Nashik,20.003866,73.739495,19.987342,73.74065,1.84,2026-04-01T03:17,2026-04-04T20:55,2026-04-05T16:39,2026-04-07T01:42,cash,paid,settled,False,active,True,False,
TXN511901,img/lots/110797.jpg,LOT110797,COL2315,REC1051,PCB,PCB-LOW,2.2,2.2,376.38,374.13,282.46,Nashik,20.070081,73.738288,19.987342,73.74065,9.2,2026-04-01T11:44,2026-04-02T12:50,2026-04-03T03:08,2026-04-05T00:16,cash,paid,settled,False,active,True,False,
TXN511902,img/lots/104699.jpg,LOT104699,COL2174,REC1034,CRT,CRT-YOK,46.6,49.5,2516.16,2690.14,2286.66,Mumbai,19.044582,72.825555,19.061762,73.088075,27.66,2026-04-01T07:03,2026-04-02T19:59,2026-04-02T20:20,2026-04-04T09:26,cash,paid,settled,True,active,True,False,
TXN511903,img/lots/106606.jpg,LOT106606,COL2268,REC1015,PCB,PCB-MIX,4.2,4.1,1892.49,1835.89,1449.13,Pune,18.481976,73.781908,18.490549,73.938886,16.58,2026-04-01T20:35,2026-04-02T16:05,2026-04-03T01:57,2026-04-04T12:00,upi,paid,settled,False,active,True,False,
TXN511904,img/lots/109105.jpg,LOT109105,COL2139,REC1031,Mixed plastic,PLA-MIX,173.8,175.4,2345.76,2396.68,2202.05,Mumbai,19.164611,72.864762,19.05,72.861409,12.75,2026-04-01T13:50,2026-04-02T22:07,2026-04-03T15:35,2026-04-04T03:42,upi,paid,settled,False,expiring_soon,True,False,
TXN511905,img/lots/116384.jpg,LOT116384,COL2341,REC1044,LCD/LED panel,LCD-MON,17.6,18.9,675.23,1745.98,570.59,Pune,18.548623,73.885527,18.653439,73.835961,12.77,2026-04-01T12:56,2026-04-02T15:10,2026-04-02T20:45,2026-04-03T01:36,cash,paid,settled,True,active,True,True,price_out_of_band
TXN511906,img/lots/117730.jpg,LOT117730,COL2381,REC1019,Motor & magnet-bearing,MTR-SML,8.1,8.0,828.79,814.09,616.82,Mumbai,19.102103,72.825639,19.197379,73.19812,40.54,2026-03-31T22:03,2026-04-01T09:42,2026-04-01T17:47,2026-04-02T08:14,upi,paid,settled,False,active,True,False,
TXN511907,img/lots/108404.jpg,LOT108404,COL2139,REC1025,Mixed plastic,PLA-ABS,45.9,44.2,1772.18,1704.03,1641.84,Mumbai,19.077153,72.885069,19.118039,73.013026,14.19,2026-04-01T00:08,2026-04-01T03:25,,,cash,pending,handed_over,False,active,True,False,
TXN511908,img/lots/119616.jpg,LOT119616,COL2332,REC1066,Battery,BAT-LI,10.9,10.7,1188.89,1151.84,916.47,Nagpur,21.117768,79.079152,21.249439,78.918489,22.18,2026-04-01T02:27,2026-04-03T16:31,2026-04-04T05:49,2026-04-04T06:49,cash,paid,settled,False,active,True,False,
TXN511909,img/lots/118834.jpg,LOT118834,COL2350,REC1062,Cable,CBL-CU,32.3,31.5,9260.86,8785.41,8873.13,Aurangabad,19.907091,75.396406,19.872958,75.461709,7.81,2026-04-01T12:12,2026-04-04T22:09,2026-04-05T08:50,2026-04-06T03:57,cash,paid,settled,False,active,True,False,
TXN511910,img/lots/112454.jpg,LOT112454,COL2071,REC1074,Cable,CBL-MIX,68.2,67.1,5857.29,5509.35,5343.47,Pune,18.57011,73.795984,18.625609,73.841869,7.84,2026-04-02T08:10,2026-04-05T17:11,2026-04-06T02:05,2026-04-07T07:06,cash,paid,settled,False,active,True,False,
TXN511911,img/lots/116248.jpg,LOT116248,COL2109,REC1025,Mixed plastic,PLA-MIX,73.1,76.3,1031.31,1100.81,974.42,Mumbai,19.068118,72.824647,19.118039,73.013026,20.56,2026-04-02T08:07,2026-04-05T02:38,2026-04-05T03:15,2026-04-06T16:00,cash,paid,settled,False,active,True,False,
TXN511912,img/lots/110249.jpg,LOT110249,COL2056,REC1007,PCB,PCB-MBH,15.2,14.2,12269.02,11432.36,9475.22,Pune,18.532821,73.841931,18.478203,73.912642,9.62,2026-04-01T11:00,2026-04-03T19:39,2026-04-04T09:36,2026-04-04T11:42,cash,paid,settled,False,active,True,False,
TXN511913,img/lots/117277.jpg,LOT117277,COL2071,REC1024,Mixed plastic,PLA-PCABS,41.9,40.8,1904.49,1826.09,1607.28,Pune,18.583126,73.827835,18.525282,73.926857,12.26,2026-04-01T20:11,,,,upi,not_due,quoted,False,expiring_soon,True,False,
TXN511914,img/lots/102321.jpg,LOT102321,COL2038,REC1014,PCB,PCB-LOW,9.7,9.9,1716.49,1721.34,1261.1,Nagpur,21.210729,79.033577,21.127708,78.961071,11.91,2026-04-01T08:09,2026-04-04T14:03,2026-04-04T15:36,2026-04-04T22:52,upi,paid,settled,False,expiring_soon,True,False,
TXN511915,img/lots/102137.jpg,LOT102137,COL2219,REC1047,Mixed plastic,PLA-MIX,20.5,19.6,278.07,268.63,263.43,Pimpri-Chinchwad,18.55882,73.822728,18.665448,73.756097,13.78,2026-04-02T05:41,2026-04-03T04:19,2026-04-03T18:17,2026-04-04T23:12,upi,paid,settled,False,active,True,False,
TXN511916,img/lots/108006.jpg,LOT108006,COL2172,REC1019,Cable,CBL-MIX,58.9,54.7,6171.06,5627.27,5048.32,Mumbai,19.09196,72.902936,19.197379,73.19812,33.15,2026-04-01T11:01,2026-04-05T09:58,2026-04-05T18:43,2026-04-06T02:57,upi,paid,settled,False,active,True,False,
TXN511917,img/lots/117154.jpg,LOT117154,COL2108,REC1019,Mixed plastic,PLA-PCABS,43.2,44.2,2149.73,2049.55,1708.56,Mumbai,19.118311,72.87025,19.197379,73.19812,35.54,2026-04-01T15:05,2026-04-02T08:02,2026-04-02T15:20,2026-04-03T02:35,cash,paid,settled,False,active,True,False,
TXN511918,img/lots/112570.jpg,LOT112570,COL2144,REC1069,Motor & magnet-bearing,MTR-HDD,11.3,11.4,1983.8,2067.34,1524.82,Nashik,19.998288,73.796999,19.961843,73.714173,9.56,2026-04-01T19:24,2026-04-03T21:53,2026-04-04T04:13,2026-04-06T03:33,cash,paid,settled,False,active,True,False,
TXN511919,img/lots/106711.jpg,LOT106711,COL2051,REC1019,Cable,CBL-AL,29.1,28.4,3761.39,3533.35,3170.74,Mumbai,19.079163,72.888071,19.197379,73.19812,35.12,2026-04-01T21:33,2026-04-02T19:19,2026-04-02T23:04,2026-04-04T11:34,cash,paid,settled,False,active,True,False,
TXN511920,img/lots/119054.jpg,LOT119054,COL2038,REC1001,Cable,CBL-MIX,31.3,31.9,2636.84,2640.36,2314.95,Nagpur,21.128332,79.14584,21.234281,78.936805,24.67,2026-04-02T07:11,2026-04-04T18:32,,,cash,pending,handed_over,False,active,True,False,
TXN511921,img/lots/115910.jpg,LOT115910,COL2123,REC1022,Cable,CBL-AL,71.1,68.4,8777.64,8433.49,7632.58,Pune,18.472381,73.823825,18.487957,73.956083,14.06,2026-04-02T00:31,2026-04-02T20:43,2026-04-03T03:25,2026-04-03T09:30,upi,paid,settled,False,active,True,False,
TXN511922,img/lots/102370.jpg,LOT102370,COL2255,REC1038,CRT,CRT-YOK,90.2,86.3,4546.18,4409.3,3880.4,Aurangabad,19.872141,75.350021,19.979926,73.828962,159.46,2026-04-02T11:15,2026-04-06T10:35,2026-04-06T23:09,2026-04-07T02:19,cash,paid,settled,False,active,True,True,impossible_geography
TXN511923,img/lots/113558.jpg,LOT113558,COL2001,REC1014,Mixed plastic,PLA-PCABS,88.3,82.3,3656.99,3367.03,3101.1,Nagpur,21.221761,79.121065,21.127708,78.961071,19.61,2026-04-01T17:34,2026-04-04T18:56,2026-04-05T06:30,2026-04-05T13:38,cash,paid,settled,False,expiring_soon,True,False,
TXN511924,img/lots/115918.jpg,LOT115918,COL2139,REC1036,CRT,CRT-YOK,8.8,8.2,527.25,493.55,425.04,Mumbai,19.07193,72.915963,19.220159,73.168645,31.24,2026-04-02T17:08,2026-04-03T15:39,2026-04-03T16:47,2026-04-04T11:34,cash,paid,settled,False,expiring_soon,True,False,
TXN511925,img/lots/109103.jpg,LOT109103,COL2011,REC1066,Cable,CBL-CU,45.6,44.6,12913.42,12570.74,12190.25,Nagpur,21.145737,79.084664,21.249439,78.918489,20.73,2026-04-01T15:27,2026-04-02T03:04,2026-04-02T05:10,2026-04-02T08:09,upi,paid,settled,False,active,True,False,
TXN511926,img/lots/119341.jpg,LOT119341,COL2139,REC1031,Cable,CBL-AL,43.5,41.0,4900.94,4564.14,4739.76,Mumbai,19.071182,72.857596,19.05,72.861409,2.39,2026-04-02T05:37,2026-04-04T21:56,2026-04-05T01:08,2026-04-05T19:51,cash,paid,settled,True,expiring_soon,True,False,
TXN511927,img/lots/116796.jpg,LOT116796,COL2267,REC1069,Cable,CBL-ARM,6.3,6.2,920.16,911.75,828.07,Nashik,19.951695,73.701675,19.961843,73.714173,1.73,2026-04-02T21:45,2026-04-06T08:20,2026-04-06T18:23,,upi,partial,confirmed,False,active,True,False,
TXN511928,img/lots/101463.jpg,LOT101463,COL2042,REC1014,PCB,PCB-LOW,0.6,0.2,106.17,106.17,78.01,Nagpur,21.153356,79.134731,21.127708,78.961071,18.23,2026-04-01T20:23,2026-04-03T15:00,2026-04-03T16:23,2026-04-03T20:37,cash,paid,settled,False,expiring_soon,True,True,weight_value_mismatch
TXN511929,img/lots/109557.jpg,LOT109557,COL2139,REC1037,Cable,CBL-ARM,28.5,28.6,4352.87,4467.32,3925.02,Mumbai,19.041895,72.804393,19.053222,73.10613,31.74,2026-04-02T12:55,2026-04-02T23:59,,,upi,pending,handed_over,False,active,True,False,
TXN511930,img/lots/110277.jpg,LOT110277,COL2350,REC1038,Cable,CBL-AL,108.2,109.6,11837.56,11857.08,10919.54,Aurangabad,19.848854,75.256287,19.870816,75.388885,14.08,2026-04-02T19:28,2026-04-06T15:11,2026-04-07T01:42,2026-04-07T01:58,cash,paid,settled,False,active,True,False,
TXN511931,img/lots/113685.jpg,LOT113685,COL2278,REC1066,Cable,CBL-CU,27.2,26.6,7702.74,7454.98,7271.38,Nagpur,21.095534,79.120928,21.249439,78.918489,27.08,2026-04-02T01:05,2026-04-03T12:51,2026-04-04T00:07,,upi,pending,confirmed,False,active,True,False,
TXN511932,img/lots/102743.jpg,LOT102743,COL2350,REC1062,Motor & magnet-bearing,MTR-SPK,31.2,31.9,3380.38,3339.22,2734.68,Aurangabad,19.797937,75.319701,19.872958,75.461709,17.04,2026-04-02T04:44,2026-04-04T09:28,2026-04-04T15:47,2026-04-05T13:17,upi,paid,settled,False,active,True,False,
TXN511933,img/lots/108235.jpg,LOT108235,COL2268,REC1024,PCB,PCB-MIX,1.9,1.9,930.34,942.19,685.98,Pune,18.459355,73.786659,18.525282,73.926857,16.5,2026-04-01T19:29,2026-04-05T07:22,2026-04-05T08:38,,upi,partial,confirmed,False,expiring_soon,True,False,
TXN511934,img/lots/113340.jpg,LOT113340,COL2345,REC1051,Cable,CBL-ARM,33.2,30.7,4797.42,4361.06,4363.81,Nashik,19.941261,73.793582,19.987342,73.74065,7.54,2026-04-02T07:51,2026-04-03T10:53,,,cash,pending,handed_over,True,active,True,False,
TXN511935,img/lots/103799.jpg,LOT103799,COL2002,REC1067,Battery,BAT-PB,28.5,27.7,2361.53,2224.46,2160.02,Pimpri-Chinchwad,18.630165,73.807419,18.609549,73.84435,4.52,2026-04-02T01:49,2026-04-03T21:10,,,upi,pending,handed_over,False,active,True,False,
TXN511936,img/lots/102644.jpg,LOT102644,COL2143,REC1000,Mixed plastic,PLA-MIX,110.6,107.0,1504.51,1487.24,1428.95,Pune,18.47388,73.857731,18.491869,73.946043,9.53,2026-04-02T16:24,2026-04-03T09:18,2026-04-03T23:57,2026-04-04T22:01,cash,paid,settled,False,expiring_soon,True,False,
TXN511937,img/lots/117801.jpg,LOT117801,COL2245,REC1045,Cable,CBL-ARM,6.5,6.4,1053.18,1036.24,886.08,Pune,18.537081,73.888157,18.508243,73.922807,4.86,2026-04-02T13:10,2026-04-05T03:10,2026-04-05T09:54,2026-04-08T08:06,cash,paid,settled,False,active,True,False,
TXN511938,img/lots/115428.jpg,LOT115428,COL2047,REC1045,CRT,CRT-MON,103.9,100.8,1515.49,1479.13,1045.23,Pune,18.46778,73.863719,18.508243,73.922807,7.69,2026-04-02T13:58,2026-04-03T16:24,2026-04-04T00:31,2026-04-06T04:30,cash,paid,settled,False,active,True,False,
TXN511939,img/lots/112794.jpg,LOT112794,COL2391,REC1033,Cable,CBL-MIX,13.9,12.8,1147.79,1052.11,1015.53,Nagpur,21.078866,79.044806,21.260233,78.923009,23.8,2026-04-03T11:56,2026-04-06T11:16,2026-04-06T14:23,2026-04-06T22:30,cash,paid,settled,False,active,True,False,
TXN511940,img/lots/107500.jpg,LOT107500,COL2221,REC1040,Motor & magnet-bearing,MTR-SML,62.7,60.5,5305.4,5182.87,4604.06,Pune,18.523307,73.855013,18.600139,73.85014,8.56,2026-04-03T10:11,,,,upi,not_due,quoted,False,active,True,False,
TXN511941,img/lots/115151.jpg,LOT115151,COL2139,REC1052,Mixed plastic,PLA-HIPS,36.5,35.2,1070.7,1066.15,1029.3,Mumbai,19.078329,72.876042,19.05694,72.918592,5.06,2026-04-02T21:44,2026-04-04T21:36,2026-04-04T23:46,2026-04-05T06:53,cash,paid,settled,True,active,True,False,
TXN511942,img/lots/116376.jpg,LOT116376,COL2220,REC1042,Mixed plastic,PLA-PCABS,42.7,45.4,1753.3,1853.38,1550.86,Nashik,19.989751,73.784041,20.007228,73.704275,8.56,2026-04-03T01:40,2026-04-05T05:07,2026-04-05T05:41,2026-04-07T19:51,cash,paid,settled,True,active,True,False,
TXN511943,img/lots/117725.jpg,LOT117725,COL2042,REC1014,Motor & magnet-bearing,MTR-SML,58.9,56.4,5224.32,5023.64,4151.86,Nagpur,21.191495,79.12727,21.127708,78.961071,18.64,2026-04-03T10:24,2026-04-06T04:31,2026-04-06T19:07,2026-04-07T04:41,upi,paid,settled,False,expiring_soon,True,False,
TXN511944,img/lots/100204.jpg,LOT100204,COL2182,REC1018,PCB,PCB-MIX,2.3,2.2,1133.89,1066.91,870.76,Pune,18.538727,73.898285,18.744455,73.854611,23.33,2026-04-02T13:02,2026-04-04T17:35,2026-04-05T11:06,2026-04-05T14:03,cash,paid,settled,False,active,True,False,
TXN511945,img/lots/119522.jpg,LOT119522,COL2289,REC1024,Cable,CBL-MIX,29.5,28.9,2600.96,2540.83,2259.7,Pune,18.503637,73.889959,18.525282,73.926857,4.57,2026-04-03T09:03,2026-04-06T10:55,2026-04-06T23:36,2026-04-07T02:27,cash,paid,settled,False,expiring_soon,True,False,
TXN511946,img/lots/117148.jpg,LOT117148,COL2289,REC1029,Cable,CBL-ARM,19.7,19.4,2882.83,2846.2,2685.5,Pune,18.507241,73.853668,18.798913,74.228936,51.14,2026-04-03T06:31,2026-04-06T01:32,2026-04-06T10:29,,upi,partial,confirmed,False,expired,False,False,
TXN511947,img/lots/106352.jpg,LOT106352,COL2332,REC1033,Cable,CBL-ARM,36.3,34.6,5137.25,4949.42,4636.96,Nagpur,21.216431,79.112438,21.260233,78.923009,20.23,2026-04-03T06:04,2026-04-07T01:02,2026-04-07T06:25,2026-04-07T08:01,cash,paid,settled,False,active,True,False,
TXN511948,img/lots/105421.jpg,LOT105421,COL2276,REC1022,PCB,PCB-RAM,3.0,3.1,8530.98,9023.67,6266.25,Pune,18.461901,73.823708,18.487957,73.956083,14.26,2026-04-03T10:23,2026-04-05T00:41,2026-04-05T01:15,2026-04-05T14:36,cash,paid,settled,False,active,True,False,
TXN511949,img/lots/100996.jpg,LOT100996,COL2135,REC1052,Mixed plastic,PLA-HIPS,7.5,7.5,220.01,213.11,211.5,Mumbai,19.091021,72.844775,19.05694,72.918592,8.63,2026-04-02T12:22,2026-04-03T10:26,2026-04-03T16:15,2026-04-03T16:39,cash,paid,settled,False,active,True,False,
TXN511950,img/lots/103528.jpg,LOT103528,COL2139,REC1036,CRT,CRT-YOK,53.7,53.5,3259.71,3183.18,2627.54,Mumbai,18.998753,72.825397,19.220159,73.168645,43.67,2026-04-03T07:35,2026-04-04T05:00,2026-04-04T15:27,2026-04-07T23:43,cash,paid,settled,True,expiring_soon,True,False,
TXN511951,img/lots/107156.jpg,LOT107156,COL2274,REC1066,PCB,PCB-MBH,2.2,2.2,1699.58,1744.94,1318.83,Nagpur,21.121505,79.059795,21.249439,78.918489,20.42,2026-04-03T15:56,2026-04-07T03:15,2026-04-07T12:15,2026-04-07T12:42,upi,paid,settled,False,active,True,False,
TXN511952,img/lots/109448.jpg,LOT109448,COL2258,REC1003,Battery,BAT-PB,8.0,8.1,647.03,653.32,608.96,Mumbai,19.113819,72.94789,19.042535,73.082611,16.23,2026-04-03T08:13,2026-04-05T19:16,,,cash,pending,handed_over,False,active,True,False,
TXN511953,img/lots/117866.jpg,LOT117866,COL2323,REC1044,Motor & magnet-bearing,MTR-CMP,17.7,17.8,1243.78,1195.18,1079.88,Pune,18.489759,73.896974,18.653439,73.835961,19.3,2026-04-03T05:20,2026-04-04T20:05,2026-04-05T00:22,2026-04-05T07:21,cash,paid,settled,False,active,True,False,
TXN511954,img/lots/101442.jpg,LOT101442,COL2350,REC1046,Cable,CBL-ARM,50.8,50.0,6733.21,6828.68,6527.29,Aurangabad,19.894056,75.401924,19.892702,75.483491,8.53,2026-04-03T06:35,2026-04-06T00:03,2026-04-06T08:32,,cash,pending,confirmed,False,active,True,False,
TXN511955,img/lots/104362.jpg,LOT104362,COL2050,REC1059,CRT,CRT-CTV,73.3,79.0,1436.62,1548.94,980.75,Aurangabad,19.871729,75.328898,19.884991,75.415283,9.15,2026-04-03T05:43,2026-04-04T00:18,2026-04-04T14:27,2026-04-05T19:08,cash,paid,settled,False,active,True,False,
TXN511956,img/lots/116039.jpg,LOT116039,COL2208,REC1032,Cable,CBL-CU,42.4,40.9,12854.24,12273.6,11921.18,Pimpri-Chinchwad,18.561967,73.875801,18.620266,73.821743,8.63,2026-04-02T19:48,2026-04-03T23:11,2026-04-04T01:55,2026-04-06T10:29,cash,paid,settled,True,active,True,False,
TXN511957,img/lots/100354.jpg,LOT100354,COL2102,REC1031,Battery,BAT-NIMH,11.5,10.6,760.77,690.52,656.3,Mumbai,19.138969,72.863216,19.05,72.861409,9.89,2026-04-03T09:26,2026-04-05T19:05,,,cash,pending,handed_over,False,expiring_soon,True,False,
TXN511958,img/lots/109733.jpg,LOT109733,COL2040,REC1061,Mixed plastic,PLA-PCABS,89.3,88.5,3780.31,3874.0,3243.38,Nashik,19.985498,73.729128,19.976167,73.716182,1.7,2026-04-03T01:28,2026-04-04T10:49,2026-04-05T03:46,2026-04-05T06:00,cash,paid,settled,True,expiring_soon,True,False,
TXN511959,img/lots/119199.jpg,LOT119199,COL2386,REC1036,Mixed plastic,PLA-MIX,14.4,14.3,218.25,216.62,184.61,Mumbai,19.153593,72.930531,19.220159,73.168645,26.08,2026-04-03T01:42,,,,cash,not_due,matched,False,expiring_soon,True,False,
TXN511960,img/lots/101109.jpg,LOT101109,COL2308,REC1042,PCB,PCB-MIX,8.0,7.7,3480.6,3273.65,2688.88,Nashik,19.9998,73.789524,20.007228,73.704275,8.95,2026-04-02T19:55,2026-04-05T01:21,2026-04-05T03:48,2026-04-08T08:13,upi,paid,settled,True,active,True,False,
TXN511961,img/lots/104517.jpg,LOT104517,COL2369,REC1030,Cable,CBL-ARM,74.8,71.7,10693.74,10573.89,10186.26,Pimpri-Chinchwad,18.612482,73.743107,18.683961,73.76457,8.26,2026-04-02T21:32,2026-04-03T20:07,2026-04-04T00:46,2026-04-05T03:22,upi,paid,settled,True,active,True,False,
TXN511962,img/lots/117078.jpg,LOT117078,COL2040,REC1042,Motor & magnet-bearing,MTR-SPK,8.0,7.7,976.34,916.31,781.2,Nashik,19.909869,73.800038,20.007228,73.704275,14.74,2026-04-03T05:34,2026-04-06T01:27,2026-04-06T02:13,2026-04-06T20:09,cash,paid,settled,True,active,True,False,
TXN511963,img/lots/113078.jpg,LOT113078,COL2218,REC1006,Cable,CBL-MIX,13.6,13.5,1131.65,1131.68,1041.76,Pune,18.531696,73.777221,18.612589,73.826611,10.39,2026-04-03T19:09,,,,cash,not_due,matched,True,active,True,False,
TXN511964,img/lots/112847.jpg,LOT112847,COL2129,REC1006,LCD/LED panel,LCD-TV,11.9,11.4,376.52,370.78,315.59,Pune,18.561339,73.909624,18.612589,73.826611,10.44,2026-04-03T22:28,2026-04-06T20:13,2026-04-07T12:46,,cash,pending,confirmed,True,active,True,False,
TXN511965,img/lots/112652.jpg,LOT112652,COL2132,REC1053,CRT,CRT-MON,60.8,61.9,744.38,732.09,594.02,Nashik,20.072254,73.722092,19.980059,73.717878,10.26,2026-04-03T02:32,2026-04-05T14:28,2026-04-05T18:10,2026-04-05T23:34,cash,paid,settled,False,active,True,False,
TXN511966,img/lots/110440.jpg,LOT110440,COL2332,REC1002,Cable,CBL-AL,23.9,23.1,2519.56,2369.03,2308.26,Nagpur,21.181439,79.018691,21.234049,78.898754,13.74,2026-04-04T04:09,2026-04-04T19:17,2026-04-05T09:20,2026-04-05T18:30,cash,paid,settled,False,active,True,False,
TXN511967,img/lots/104818.jpg,LOT104818,COL2159,REC1059,PCB,PCB-LOW,6.5,6.4,1231.78,1223.5,860.86,Aurangabad,19.918258,75.342346,19.884991,75.415283,8.48,2026-04-03T22:03,,,,cash,not_due,matched,False,active,True,False,
TXN511968,img/lots/117829.jpg,LOT117829,COL2040,REC1069,Motor & magnet-bearing,MTR-CMP,20.3,21.0,1505.64,1467.23,1230.99,Nashik,19.990539,73.71027,19.961843,73.714173,3.22,2026-04-04T04:46,2026-04-06T01:47,2026-04-06T04:29,2026-04-10T18:20,upi,paid,settled,True,active,True,False,
TXN511969,img/lots/118617.jpg,LOT118617,COL2139,REC1025,Motor & magnet-bearing,MTR-SPK,4.2,3.9,515.54,479.23,427.73,Mumbai,19.083885,72.88012,19.118039,73.013026,14.47,2026-04-03T14:03,2026-04-06T07:22,2026-04-06T20:58,2026-04-07T02:09,upi,paid,settled,False,active,True,False,
TXN511970,img/lots/114050.jpg,LOT114050,COL2139,REC1019,Motor & magnet-bearing,MTR-SPK,9.1,8.5,1289.48,1208.15,926.74,Mumbai,19.070727,72.93851,19.197379,73.19812,30.69,2026-04-03T16:47,2026-04-06T23:35,2026-04-07T09:15,2026-04-07T21:31,cash,paid,settled,False,active,True,False,
TXN511971,img/lots/107698.jpg,LOT107698,COL2112,REC1053,CRT,CRT-YOK,76.3,74.9,3778.12,3700.26,3438.08,Nashik,20.013276,73.826925,19.980059,73.717878,11.98,2026-04-04T04:42,2026-04-06T12:29,2026-04-06T16:09,2026-04-07T01:41,cash,paid,settled,False,active,True,False,
TXN511972,img/lots/118382.jpg,LOT118382,COL2047,REC1045,Cable,CBL-CU,6.9,6.7,2250.98,2182.97,1932.48,Pune,18.571633,73.771051,18.508243,73.922807,17.48,2026-04-04T00:25,2026-04-05T13:05,,,cash,pending,handed_over,False,active,True,False,
TXN511973,img/lots/104997.jpg,LOT104997,COL2391,REC1002,Cable,CBL-MIX,26.6,25.1,2333.88,2160.72,2074.8,Nagpur,21.101076,79.070969,21.234049,78.898754,23.18,2026-04-04T09:15,2026-04-04T16:16,2026-04-04T20:12,2026-04-05T01:04,cash,paid,settled,True,active,True,False,
TXN511974,img/lots/119790.jpg,LOT119790,COL2139,REC1012,Cable,CBL-CU,7.4,7.6,2300.92,2260.92,2150.51,Mumbai,19.036136,72.891068,19.051579,72.877861,2.21,2026-04-04T07:36,2026-04-07T09:44,2026-04-07T13:45,2026-04-07T17:16,cash,paid,settled,True,active,True,False,
TXN511975,img/lots/114355.jpg,LOT114355,COL2314,REC1003,CRT,CRT-CTV,42.9,40.9,777.91,737.69,619.9,Mumbai,19.023055,72.853936,19.042535,73.082611,24.13,2026-04-03T17:18,2026-04-05T17:25,2026-04-05T23:23,2026-04-06T02:25,cash,paid,settled,False,active,True,False,
TXN511976,img/lots/116282.jpg,LOT116282,COL2143,REC1048,Mixed plastic,PLA-PCABS,130.6,130.1,5564.64,0.0,4859.63,Pune,18.524302,73.854608,18.758946,74.257208,49.8,2026-04-04T13:08,,,,cash,not_due,cancelled,False,active,True,False,
TXN511977,img/lots/110619.jpg,LOT110619,COL2112,REC1061,Motor & magnet-bearing,MTR-SPK,7.6,7.2,931.93,876.34,722.99,Nashik,20.060585,73.710399,19.976167,73.716182,9.41,2026-04-03T13:49,2026-04-04T04:40,2026-04-04T22:05,2026-04-05T05:37,upi,paid,settled,True,expiring_soon,True,False,
TXN511978,img/lots/113941.jpg,LOT113941,COL2332,REC1001,Motor & magnet-bearing,MTR-HDD,24.5,25.2,4444.58,4400.73,3398.64,Nagpur,21.181166,79.186651,21.234281,78.936805,26.56,2026-04-04T16:02,2026-04-07T01:54,2026-04-07T12:39,2026-04-09T00:53,cash,paid,settled,True,active,True,False,
TXN511979,img/lots/110133.jpg,LOT110133,COL2218,REC1070,PCB,PCB-RAM,17.4,16.9,45899.67,42933.28,35371.24,Pune,18.46672,73.927611,18.729059,74.245401,44.41,2026-04-03T21:41,2026-04-07T09:02,2026-04-08T01:44,,cash,pending,confirmed,False,active,True,False,
TXN511980,img/lots/100346.jpg,LOT100346,COL2217,REC1059,PCB,PCB-LOW,0.6,0.6,113.7,113.88,79.46,Aurangabad,19.875875,75.334857,19.884991,75.415283,8.47,2026-04-03T16:16,2026-04-07T04:55,2026-04-07T08:33,2026-04-07T15:55,upi,paid,settled,False,active,True,False,
TXN511981,img/lots/117288.jpg,LOT117288,COL2139,REC1025,Mixed plastic,PLA-MIX,92.7,85.2,1274.75,1150.2,1204.17,Mumbai,19.081845,72.879788,19.118039,73.013026,14.57,2026-04-03T21:11,2026-04-04T06:41,2026-04-04T10:21,2026-04-04T16:30,cash,paid,settled,False,active,True,False,
