lot_id,collector_id,created_at,material_category,sub_category,material_code,item_count,description_voice_transcript,transcript_language,input_method,image_ref,weight_kg,weight_source,condition,source_type,collection_city,collection_area,collection_lat,collection_lng,estimated_value_informal,estimated_value_formal,predicted_category,prediction_confidence,prediction_accepted_by_user,created_offline
LOT116522,COL2194,2026-05-11T10:56,Motor & magnet-bearing,HDD assembly,MTR-HDD,2,speaker 42 kilo,hi,voice,img/lots/116522.jpg,42.0,spring_balance,intact,household_pickup,Nagpur,Manish Nagar,21.185925,79.036709,5981.64,7538.16,Motor & magnet-bearing,0.99,True,True
LOT111810,COL2205,2026-05-11T11:45,PCB,TV / appliance board (low grade),PCB-LOW,7,motherboard 10 kilo,mr,voice,img/lots/111810.jpg,9.7,platform_scale,intact,other_collector,Pune,Yerawada,18.466723,73.855207,1344.81,1755.41,PCB,0.85,True,True
LOT101961,COL2139,2026-05-11T11:59,PCB,TV / appliance board (low grade),PCB-LOW,4,computer ka board 9 kilo,mr,voice,img/lots/101961.jpg,8.9,spring_balance,partially_dismantled,small_shop,Mumbai,Govandi,19.139182,72.861781,1265.76,1652.2,PCB,0.767,True,False
LOT103170,COL2350,2026-05-11T11:59,LCD/LED panel,TV panel,LCD-TV,5,TV panel 29 kilo,mr,icon_keypad,img/lots/103170.jpg,28.7,spring_balance,intact,apartment_drive,Aurangabad,Garkheda,19.928825,75.3406,745.05,898.6,Motor & magnet-bearing,0.626,False,True
LOT110211,COL2350,2026-05-11T12:10,Mixed plastic,Mixed dirty,PLA-MIX,3,55 kilo plastic,mr,voice,img/lots/110211.jpg,55.3,platform_scale,intact,apartment_drive,Aurangabad,Garkheda,19.822953,75.399309,634.29,696.23,Mixed plastic,0.959,True,False
LOT106904,COL2246,2026-05-11T12:35,Motor & magnet-bearing,Speaker magnet,MTR-SPK,5,40 kilo hard disk,mr,icon_keypad,img/lots/106904.jpg,39.5,platform_scale,intact,household_pickup,Pimpri-Chinchwad,Moshi,18.623711,73.809471,4170.81,5210.84,Motor & magnet-bearing,0.678,True,False
LOT106237,COL2185,2026-05-11T13:24,Mixed plastic,ABS casing,PLA-ABS,4,computer cabinet plastic 83 kilo,mr,voice,img/lots/106237.jpg,82.7,platform_scale,broken,other_collector,Nashik,Deolali,20.019823,73.688879,2667.08,2984.64,Mixed plastic,0.926,True,False
LOT105477,COL2041,2026-05-11T14:06,PCB,RAM / gold-finger,PCB-RAM,3,2 kilo green plate,hi,voice,img/lots/105477.jpg,2.5,spring_balance,intact,apartment_drive,Pune,Hadapsar,18.471318,73.858492,5282.45,6664.88,Cable,0.729,False,False
LOT118245,COL2139,2026-05-11T14:12,Battery,Ni-MH,BAT-NIMH,6,3 kilo battery,mr,voice,img/lots/118245.jpg,3.1,platform_scale,broken,apartment_drive,Mumbai,Mankhurd,19.000918,72.910049,180.48,215.48,Battery,0.937,True,True
LOT118331,COL2260,2026-05-11T14:17,Motor & magnet-bearing,Compressor motor,MTR-CMP,2,chumbak wali motor 10 kilo,mr,voice,img/lots/118331.jpg,10.4,platform_scale,broken,other_collector,Mumbai,Vikhroli,19.107188,72.782249,692.54,820.14,Motor & magnet-bearing,0.929,True,False
LOT103107,COL2278,2026-05-11T14:30,Mixed plastic,HIPS,PLA-HIPS,3,42 kilo bhanga plastic,hi,voice,img/lots/103107.jpg,42.3,spring_balance,intact,small_shop,Nagpur,Hingna,21.098773,79.123197,1084.99,1202.17,Mixed plastic,0.79,True,True
LOT104876,COL2057,2026-05-11T15:10,Motor & magnet-bearing,Speaker magnet,MTR-SPK,2,speaker 14 kilo,mr,voice,img/lots/104876.jpg,13.7,platform_scale,broken,small_shop,Pune,Wagholi,18.432649,73.880945,1308.35,1634.55,Motor & magnet-bearing,0.983,True,False
LOT101223,COL2322,2026-05-11T15:30,Battery,Button / coin cell,BAT-BTN,4,2 kilo cell,hi,icon_keypad,img/lots/101223.jpg,1.7,estimated,intact,household_pickup,Pune,Vishrantwadi,18.517035,73.899441,52.65,65.13,Battery,0.889,True,True
LOT112313,COL2139,2026-05-11T15:32,Mixed plastic,ABS casing,PLA-ABS,5,computer cabinet plastic 32 kilo,mr,voice,img/lots/112313.jpg,31.7,spring_balance,partially_dismantled,small_shop,Mumbai,Vikhroli,19.005256,72.807919,1099.67,1230.59,Mixed plastic,0.938,True,True
LOT105299,COL2288,2026-05-11T15:38,Cable,Copper household wire,CBL-CU,2,"97 kilo copper cable, purana",hi,voice,img/lots/105299.jpg,97.3,platform_scale,broken,household_pickup,Nashik,Ambad,19.965618,73.690372,25492.6,26874.26,Cable,0.99,True,True
LOT102404,COL2111,2026-05-11T16:06,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,5,chumbak wali motor 74 kilo,hi,voice,img/lots/102404.jpg,73.9,spring_balance,broken,apartment_drive,Pimpri-Chinchwad,Talawade,18.632655,73.816078,5228.43,6305.15,Motor & magnet-bearing,0.885,True,False
LOT113487,COL2345,2026-05-11T16:19,Mixed plastic,HIPS,PLA-HIPS,2,32 kilo bhanga plastic,hi,icon_keypad,img/lots/113487.jpg,32.1,platform_scale,partially_dismantled,household_pickup,Nashik,Cidco,20.013769,73.811738,866.06,959.79,Mixed plastic,0.928,True,True
LOT113076,COL2350,2026-05-11T16:53,Mixed plastic,ABS casing,PLA-ABS,3,computer cabinet plastic 34 kilo,mr,icon_keypad,img/lots/113076.jpg,33.8,spring_balance,intact,other_collector,Aurangabad,Cidco N-7,19.889013,75.301343,1053.88,1179.28,Mixed plastic,0.795,True,True
LOT101363,COL2217,2026-05-11T17:19,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,3,chumbak wali motor 9 kilo,mr,voice,img/lots/101363.jpg,8.6,spring_balance,broken,household_pickup,Aurangabad,Waluj,19.972375,75.320175,600.02,723.6,Motor & magnet-bearing,0.847,True,True
LOT104992,COL2228,2026-05-11T18:05,CRT,Deflection yoke,CRT-YOK,4,76 kilo TV ka glass,mr,icon_keypad,img/lots/104992.jpg,76.3,spring_balance,broken,household_pickup,Nagpur,Wadi,21.113743,79.071868,3196.97,3679.19,CRT,0.885,True,True
LOT117487,COL2217,2026-05-11T18:49,CRT,Colour TV tube,CRT-CTV,4,79 kilo purana TV tube,mr,icon_keypad,img/lots/117487.jpg,79.4,spring_balance,intact,small_shop,Aurangabad,Cidco N-7,19.877278,75.431574,1032.99,1378.38,CRT,0.949,True,False
LOT106088,COL2032,2026-05-12T07:29,CRT,Monochrome monitor tube,CRT-MON,4,79 kilo purana TV tube,hi,voice,img/lots/106088.jpg,79.4,spring_balance,partially_dismantled,small_shop,Pune,Kothrud,18.563053,73.883819,794.0,1042.52,CRT,0.847,True,False
LOT114926,COL2221,2026-05-12T08:29,PCB,GPU / add-on card,PCB-GPU,4,6 kilo circuit board,hi,icon_keypad,img/lots/114926.jpg,6.3,spring_balance,broken,household_pickup,Pune,Yerawada,18.432655,73.878425,5198.0,6613.87,Cable,0.566,False,False
LOT106497,COL2168,2026-05-12T08:38,Cable,Mixed insulated,CBL-MIX,3,22 kilo wire mila hai,mr,icon_keypad,img/lots/106497.jpg,21.9,spring_balance,partially_dismantled,other_collector,Pimpri-Chinchwad,Talawade,18.622855,73.868745,1824.05,2002.32,Cable,0.89,True,False
LOT104416,COL2267,2026-05-12T08:54,Mixed plastic,ABS casing,PLA-ABS,3,7 kilo plastic,mr,voice,img/lots/104416.jpg,6.6,spring_balance,partially_dismantled,household_pickup,Nashik,Nashik Road,19.940782,73.755693,223.34,249.88,Mixed plastic,0.82,True,False
LOT115953,COL2139,2026-05-12T09:29,Cable,Armoured / data cable,CBL-ARM,5,"54 kilo copper cable, purana",mr,voice,img/lots/115953.jpg,54.0,spring_balance,broken,household_pickup,Mumbai,Dharavi,19.071895,72.88171,7352.1,7911.0,Cable,0.972,True,True
LOT115859,COL2139,2026-05-12T10:08,Battery,Li-ion laptop / phone pack,BAT-LI,6,laptop battery 35 kilo,mr,voice,img/lots/115859.jpg,34.8,platform_scale,intact,household_pickup,Mumbai,Bhandup,19.075523,72.925788,3256.93,4206.62,Battery,0.888,True,False
LOT101915,COL2254,2026-05-12T10:10,Motor & magnet-bearing,Speaker magnet,MTR-SPK,6,18 kilo hard disk,mr,voice,img/lots/101915.jpg,17.8,estimated,intact,small_shop,Pimpri-Chinchwad,Moshi,18.628722,73.812888,1809.01,2261.13,Motor & magnet-bearing,0.99,True,False
LOT117307,COL2112,2026-05-12T10:27,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3,chumbak wali motor 35 kilo,hi,voice,img/lots/117307.jpg,35.4,spring_balance,waterlogged,other_collector,Nashik,Satpur,19.992894,73.762473,3434.51,4292.6,LCD/LED panel,0.559,False,False
LOT104505,COL2139,2026-05-12T10:53,Cable,Copper household wire,CBL-CU,3,waayar 11 kilo,mr,voice,img/lots/104505.jpg,10.7,spring_balance,intact,other_collector,Mumbai,Andheri East,19.036516,72.857546,3131.14,3301.27,Cable,0.836,True,True
LOT105020,COL2291,2026-05-12T11:12,Cable,Armoured / data cable,CBL-ARM,4,"37 kilo copper cable, purana",hi,voice,img/lots/105020.jpg,37.4,spring_balance,broken,household_pickup,Pimpri-Chinchwad,Nigdi,18.564482,73.808431,4982.05,5360.92,Cable,0.914,True,True
LOT104420,COL2056,2026-05-12T11:24,CRT,Colour TV tube,CRT-CTV,5,74 kilo purana TV tube,mr,voice,img/lots/104420.jpg,74.4,spring_balance,partially_dismantled,household_pickup,Pune,Katraj,18.456464,73.797674,1050.53,1401.7,CRT,0.911,True,True
LOT111250,COL2164,2026-05-12T12:19,Battery,Lead-acid,BAT-PB,2,gaadi ki battery 2 kilo,hi,voice,img/lots/111250.jpg,2.3,spring_balance,broken,household_pickup,Mumbai,Dharavi,19.125272,72.901595,175.95,198.74,Battery,0.978,True,True
LOT104984,COL2084,2026-05-12T12:32,PCB,TV / appliance board (low grade),PCB-LOW,4,computer ka board 33 kilo,hi,icon_keypad,img/lots/104984.jpg,33.2,spring_balance,broken,office_clearance,Aurangabad,Shendra,19.917695,75.320352,4367.46,5699.78,PCB,0.786,True,False
LOT104043,COL2350,2026-05-12T13:10,Cable,Mixed insulated,CBL-MIX,5,"60 kilo copper cable, purana",mr,voice,img/lots/104043.jpg,60.0,platform_scale,intact,office_clearance,Aurangabad,Shendra,19.880175,75.281572,4485.6,4924.2,Cable,0.931,True,True
LOT112103,COL2204,2026-05-12T13:29,Battery,Button / coin cell,BAT-BTN,2,1 kilo battery,mr,icon_keypad,img/lots/112103.jpg,0.7,spring_balance,intact,office_clearance,Pune,Vishrantwadi,18.536614,73.837146,23.43,28.99,Battery,0.988,True,False
LOT111861,COL2375,2026-05-12T13:53,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,3,19 kilo hard disk,mr,assisted,img/lots/111861.jpg,18.8,platform_scale,partially_dismantled,household_pickup,Pune,Vishrantwadi,18.518999,73.860841,1427.67,1722.46,Motor & magnet-bearing,0.787,True,False
LOT109687,COL2112,2026-05-12T14:06,PCB,GPU / add-on card,PCB-GPU,6,computer ka board 6 kilo,hi,voice,img/lots/109687.jpg,6.3,estimated,partially_dismantled,office_clearance,Nashik,Satpur,19.921464,73.808601,5082.59,6467.01,PCB,0.924,True,True
LOT113612,COL2135,2026-05-12T14:41,CRT,Monochrome monitor tube,CRT-MON,1,14 kilo TV ka glass,hi,voice,img/lots/113612.jpg,14.1,spring_balance,intact,household_pickup,Mumbai,Andheri East,19.078371,72.881299,146.5,192.32,CRT,0.853,True,True
LOT100321,COL2139,2026-05-12T15:19,Mixed plastic,Mixed dirty,PLA-MIX,2,TV ka cover 14 kilo,mr,voice,img/lots/100321.jpg,14.0,spring_balance,intact,household_pickup,Mumbai,Kurla,19.035818,72.923668,174.3,191.24,Mixed plastic,0.822,True,True
LOT105839,COL2139,2026-05-12T15:19,Battery,Li-ion laptop / phone pack,BAT-LI,5,laptop battery 4 kilo,mr,icon_keypad,img/lots/105839.jpg,3.8,spring_balance,intact,household_pickup,Mumbai,Andheri East,19.098131,72.881751,355.64,459.34,Battery,0.967,True,True
LOT116638,COL2139,2026-05-12T16:00,Mixed plastic,ABS casing,PLA-ABS,3,14 kilo bhanga plastic,mr,icon_keypad,img/lots/116638.jpg,14.2,spring_balance,partially_dismantled,apartment_drive,Mumbai,Vikhroli,19.078205,72.881515,495.15,553.94,Motor & magnet-bearing,0.85,True,False
LOT109253,COL2149,2026-05-12T16:34,Cable,Copper household wire,CBL-CU,6,waayar 41 kilo,mr,icon_keypad,img/lots/109253.jpg,40.6,platform_scale,intact,household_pickup,Nashik,Nashik Road,19.993663,73.772921,10834.52,11423.22,CRT,0.577,True,False
LOT101567,COL2139,2026-05-12T17:20,Motor & magnet-bearing,Speaker magnet,MTR-SPK,6,chumbak wali motor 14 kilo,mr,icon_keypad,img/lots/101567.jpg,14.1,platform_scale,broken,office_clearance,Mumbai,Vikhroli,19.049767,72.919988,1482.9,1853.44,Motor & magnet-bearing,0.903,True,False
LOT113345,COL2071,2026-05-12T17:28,Cable,Mixed insulated,CBL-MIX,4,62 kilo tambe waayar,hi,voice,img/lots/113345.jpg,61.8,spring_balance,broken,other_collector,Pune,Dhankawadi,18.474436,73.927642,5006.42,5495.87,Cable,0.847,True,False
LOT119759,COL2350,2026-05-12T18:01,Battery,Ni-MH,BAT-NIMH,2,9 kilo cell,mr,icon_keypad,img/lots/119759.jpg,8.6,spring_balance,intact,household_pickup,Aurangabad,Garkheda,19.887875,75.352221,453.91,542.14,CRT,0.556,False,True
LOT115888,COL2273,2026-05-12T18:14,Cable,Mixed insulated,CBL-MIX,7,"38 kilo copper cable, purana",mr,voice,img/lots/115888.jpg,37.7,platform_scale,broken,apartment_drive,Nagpur,Wadi,21.137953,79.163957,2878.02,3159.26,Cable,0.99,True,False
LOT117357,COL2139,2026-05-12T18:14,Cable,Copper household wire,CBL-CU,2,28 kilo tambe waayar,mr,voice,img/lots/117357.jpg,28.4,spring_balance,partially_dismantled,household_pickup,Mumbai,Bhandup,19.079814,72.860027,8310.69,8762.25,Cable,0.904,True,True
LOT105547,COL2354,2026-05-12T18:37,Mixed plastic,Mixed dirty,PLA-MIX,3,computer cabinet plastic 27 kilo,mr,icon_keypad,img/lots/105547.jpg,27.4,platform_scale,partially_dismantled,small_shop,Mumbai,Mankhurd,19.130375,72.853018,341.13,374.28,Mixed plastic,0.66,True,True
LOT111259,COL2151,2026-05-12T18:42,Motor & magnet-bearing,Speaker magnet,MTR-SPK,5,speaker 23 kilo,hi,voice,img/lots/111259.jpg,22.7,platform_scale,partially_dismantled,office_clearance,Nagpur,Manish Nagar,21.124849,79.13703,2184.88,2730.81,Motor & magnet-bearing,0.923,True,True
LOT116677,COL2165,2026-05-12T19:38,PCB,Motherboard (high grade),PCB-MBH,5,6 kilo circuit board,mr,voice,img/lots/116677.jpg,5.5,platform_scale,intact,small_shop,Pimpri-Chinchwad,Moshi,18.714152,73.773673,3276.79,4205.02,PCB,0.869,True,True
LOT112723,COL2309,2026-05-13T07:05,PCB,Mixed populated board,PCB-MIX,4,12 kilo circuit board,mr,icon_keypad,img/lots/112723.jpg,12.0,spring_balance,intact,small_shop,Aurangabad,Chikalthana,19.814298,75.421176,3885.72,5031.24,PCB,0.865,True,False
LOT118597,COL2343,2026-05-13T07:16,Mixed plastic,ABS casing,PLA-ABS,6,TV ka cover 35 kilo,hi,voice,img/lots/118597.jpg,34.8,spring_balance,partially_dismantled,office_clearance,Aurangabad,Waluj,19.851257,75.437456,1106.29,1237.84,CRT,0.534,False,False
LOT110075,COL2350,2026-05-13T07:32,Battery,Button / coin cell,BAT-BTN,5,4 kilo battery,mr,voice,img/lots/110075.jpg,4.4,spring_balance,partially_dismantled,household_pickup,Aurangabad,Cidco N-7,19.889905,75.295825,129.45,160.2,Battery,0.878,True,True
LOT103205,COL2038,2026-05-13T07:32,Motor & magnet-bearing,Compressor motor,MTR-CMP,2,7 kilo hard disk,mr,voice,img/lots/103205.jpg,7.0,spring_balance,intact,household_pickup,Nagpur,Wadi,21.124278,79.18499,430.08,509.81,Motor & magnet-bearing,0.877,True,False
LOT100587,COL2259,2026-05-13T07:43,CRT,Monochrome monitor tube,CRT-MON,2,35 kilo purana TV tube,hi,icon_keypad,img/lots/100587.jpg,35.0,spring_balance,broken,office_clearance,Pune,Hadapsar,18.519169,73.861893,344.75,452.55,Battery,0.702,False,True
LOT116713,COL2185,2026-05-13T07:54,LCD/LED panel,Laptop panel,LCD-LAP,2,laptop screen 11 kilo,mr,icon_keypad,img/lots/116713.jpg,10.7,estimated,intact,small_shop,Nashik,Cidco,19.981877,73.781666,390.66,479.36,LCD/LED panel,0.828,True,False
LOT101923,COL2248,2026-05-13T07:57,Battery,Lead-acid,BAT-PB,3,laptop battery 36 kilo,mr,voice,img/lots/101923.jpg,36.0,spring_balance,intact,apartment_drive,Pimpri-Chinchwad,Akurdi,18.668453,73.786992,2715.48,3067.56,Battery,0.854,True,True
LOT109814,COL2038,2026-05-13T08:25,Cable,Armoured / data cable,CBL-ARM,4,"17 kilo copper cable, purana",mr,voice,img/lots/109814.jpg,17.4,estimated,burnt,other_collector,Nagpur,Hingna,21.104253,79.120777,2353.18,2532.74,Cable,0.929,True,False
LOT119710,COL2139,2026-05-13T08:27,Mixed plastic,HIPS,PLA-HIPS,2,TV ka cover 15 kilo,mr,voice,img/lots/119710.jpg,14.8,spring_balance,intact,small_shop,Mumbai,Malad West,19.07304,72.830067,416.47,461.46,Mixed plastic,0.896,True,False
LOT117869,COL2038,2026-05-13T09:55,Cable,Copper household wire,CBL-CU,2,waayar 8 kilo,mr,voice,img/lots/117869.jpg,8.5,spring_balance,intact,small_shop,Nagpur,Hingna,21.153195,79.089432,2339.11,2466.61,Battery,0.408,False,False
LOT116014,COL2217,2026-05-13T10:57,Motor & magnet-bearing,Compressor motor,MTR-CMP,5,speaker 16 kilo,mr,voice,img/lots/116014.jpg,15.8,spring_balance,intact,household_pickup,Aurangabad,Shendra,19.802466,75.353009,976.91,1157.98,Motor & magnet-bearing,0.777,True,True
LOT114333,COL2053,2026-05-13T10:57,Battery,Ni-MH,BAT-NIMH,6,3 kilo cell,mr,assisted,img/lots/114333.jpg,2.9,estimated,waterlogged,other_collector,Pimpri-Chinchwad,Pimpri,18.676926,73.793687,178.58,213.29,Battery,0.952,True,False
LOT104596,COL2040,2026-05-13T11:52,Cable,Aluminium cable,CBL-AL,4,waayar 32 kilo,hi,voice,img/lots/104596.jpg,32.5,spring_balance,broken,apartment_drive,Nashik,Panchavati,20.030193,73.799644,3237.32,3449.22,Cable,0.92,True,False
LOT113761,COL2168,2026-05-13T12:04,CRT,Monochrome monitor tube,CRT-MON,3,58 kilo purana TV tube,mr,icon_keypad,img/lots/113761.jpg,58.1,platform_scale,partially_dismantled,small_shop,Pimpri-Chinchwad,Moshi,18.63297,73.793068,568.22,746.0,CRT,0.803,True,True
LOT114056,COL2315,2026-05-13T12:16,Mixed plastic,HIPS,PLA-HIPS,5,31 kilo plastic,mr,voice,img/lots/114056.jpg,31.0,estimated,intact,household_pickup,Nashik,Cidco,20.043267,73.877334,789.88,875.13,Motor & magnet-bearing,0.588,False,True
LOT119661,COL2081,2026-05-13T12:17,Mixed plastic,PC/ABS blend,PLA-PCABS,3,TV ka cover 16 kilo,hi,icon_keypad,img/lots/119661.jpg,15.7,platform_scale,broken,household_pickup,Nashik,Panchavati,19.975738,73.80987,579.64,654.85,Mixed plastic,0.876,True,True
LOT118950,COL2081,2026-05-13T12:31,PCB,RAM / gold-finger,PCB-RAM,6,motherboard 14 kilo,hi,voice,img/lots/118950.jpg,13.5,spring_balance,intact,small_shop,Nashik,Ambad,20.032661,73.756081,27970.65,35299.93,PCB,0.927,True,False
LOT114402,COL2244,2026-05-13T12:40,Cable,Mixed insulated,CBL-MIX,2,18 kilo tambe waayar,hi,voice,img/lots/114402.jpg,18.0,spring_balance,broken,household_pickup,Mumbai,Vikhroli,19.051892,72.801704,1464.48,1608.12,Cable,0.852,True,True
LOT116181,COL2002,2026-05-13T13:01,PCB,TV / appliance board (low grade),PCB-LOW,5,11 kilo circuit board,hi,voice,img/lots/116181.jpg,11.1,platform_scale,partially_dismantled,household_pickup,Pimpri-Chinchwad,Akurdi,18.629197,73.777191,1538.35,2008.66,PCB,0.84,True,True
LOT113691,COL2139,2026-05-13T13:34,Motor & magnet-bearing,Compressor motor,MTR-CMP,5,13 kilo hard disk,mr,voice,img/lots/113691.jpg,13.3,platform_scale,intact,small_shop,Mumbai,Mankhurd,19.07582,72.882057,875.54,1037.8,Motor & magnet-bearing,0.907,True,False
LOT100614,COL2254,2026-05-13T13:44,Battery,Ni-MH,BAT-NIMH,4,5 kilo battery,mr,voice,img/lots/100614.jpg,5.3,spring_balance,partially_dismantled,household_pickup,Pimpri-Chinchwad,Talawade,18.620202,73.772743,326.37,389.81,Battery,0.767,True,True
LOT110208,COL2304,2026-05-13T14:41,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,4,chumbak wali motor 7 kilo,mr,voice,img/lots/110208.jpg,7.3,platform_scale,intact,small_shop,Nagpur,Butibori,21.165219,79.041977,516.77,623.86,Motor & magnet-bearing,0.922,True,True
LOT104510,COL2104,2026-05-13T14:44,Motor & magnet-bearing,Compressor motor,MTR-CMP,7,29 kilo motor,hi,voice,img/lots/104510.jpg,29.3,spring_balance,waterlogged,household_pickup,Pune,Dhankawadi,18.583238,73.918366,1853.81,2197.5,Motor & magnet-bearing,0.966,True,False
LOT111429,COL2291,2026-05-13T15:38,PCB,GPU / add-on card,PCB-GPU,3,7 kilo circuit board,hi,voice,img/lots/111429.jpg,6.7,spring_balance,intact,office_clearance,Pimpri-Chinchwad,Talawade,18.584385,73.811017,5515.1,7020.46,PCB,0.842,True,False
LOT100484,COL2038,2026-05-13T16:27,PCB,Motherboard (high grade),PCB-MBH,3,4 kilo green plate,mr,voice,img/lots/100484.jpg,3.9,platform_scale,partially_dismantled,small_shop,Nagpur,Sitabuldi,21.155388,79.108284,2348.38,3015.01,PCB,0.913,True,False
LOT114790,COL2098,2026-05-13T17:02,Cable,Mixed insulated,CBL-MIX,3,waayar 30 kilo,mr,voice,img/lots/114790.jpg,30.4,spring_balance,broken,small_shop,Pune,Yerawada,18.532117,73.86539,2498.88,2744.21,Cable,0.843,True,False
LOT113701,COL2151,2026-05-13T17:23,Mixed plastic,ABS casing,PLA-ABS,4,27 kilo plastic,hi,icon_keypad,img/lots/113701.jpg,26.7,spring_balance,partially_dismantled,household_pickup,Nagpur,Butibori,21.092488,79.070199,860.81,963.07,Mixed plastic,0.862,True,True
LOT107131,COL2237,2026-05-13T17:52,CRT,Deflection yoke,CRT-YOK,1,"do CRT TV, purana",mr,voice,img/lots/107131.jpg,21.6,estimated,partially_dismantled,household_pickup,Mumbai,Kurla,19.053446,72.867126,971.57,1118.02,CRT,0.826,True,True
LOT114769,COL2134,2026-05-13T18:19,PCB,Motherboard (high grade),PCB-MBH,10,motherboard 18 kilo,hi,icon_keypad,img/lots/114769.jpg,17.6,spring_balance,waterlogged,apartment_drive,Aurangabad,Chikalthana,19.916245,75.346065,10383.65,13331.3,LCD/LED panel,0.693,False,True
LOT104459,COL2158,2026-05-13T18:20,Cable,Mixed insulated,CBL-MIX,3,24 kilo wire mila hai,hi,icon_keypad,img/lots/104459.jpg,23.7,spring_balance,intact,apartment_drive,Pune,Bhosari,18.525739,73.853404,1948.14,2139.4,Cable,0.84,True,False
LOT102497,COL2207,2026-05-13T18:44,Mixed plastic,PC/ABS blend,PLA-PCABS,6,72 kilo bhanga plastic,hi,voice,img/lots/102497.jpg,72.5,platform_scale,intact,household_pickup,Pune,Katraj,18.558694,73.88314,2742.67,3097.92,Mixed plastic,0.882,True,True
LOT112776,COL2119,2026-05-13T19:21,Cable,Aluminium cable,CBL-AL,5,12 kilo tambe waayar,mr,voice,img/lots/112776.jpg,12.3,spring_balance,broken,household_pickup,Pune,Katraj,18.541817,73.860415,1381.29,1471.7,Cable,0.797,True,True
LOT109961,COL2187,2026-05-13T19:57,LCD/LED panel,Backlight assembly,LCD-BLA,3,laptop screen 4 kilo,mr,voice,img/lots/109961.jpg,4.0,estimated,intact,household_pickup,Pune,Dhankawadi,18.52006,73.856219,177.88,210.56,LCD/LED panel,0.882,True,False
LOT119647,COL2350,2026-05-14T07:14,Mixed plastic,ABS casing,PLA-ABS,4,computer cabinet plastic 30 kilo,mr,voice,img/lots/119647.jpg,30.0,spring_balance,partially_dismantled,small_shop,Aurangabad,Chikalthana,19.91776,75.394159,960.9,1074.9,Mixed plastic,0.866,True,False
