trace_id,lot_id,txn_id,handover_ref,photo_refs,photo_reused_from_other_lot,scale_photo_ref,weight_kg,gps_lat,gps_lng,gps_accuracy_m,captured_at,device_offline_at_capture,synced_at,sync_lag_minutes,recycler_confirmed_at,confirmation_method,downstream_status,epr_credit_reference
TRC713002,LOT115503,TXN515064,KC-YN6E9V,img/lots/115503.jpg|img/handover/513002_0.jpg,False,img/scale/513002.jpg,1.0,18.600139,73.85014,10,2026-07-15T05:40,False,2026-07-15T05:42,2,2026-07-15T08:22,code_entry,awaiting_confirmation,EPR/MH/2025/46682
TRC713003,LOT104783,TXN515065,KC-ANPVTK,img/lots/104783.jpg|img/handover/513003_0.jpg|img/handover/513003_1.jpg,False,img/scale/513003.jpg,5.5,21.234049,78.898754,6,2026-07-17T10:35,False,2026-07-17T10:36,1,2026-07-18T00:48,code_entry,segregated,EPR/MH/2026/97194
TRC713004,LOT110416,TXN515066,KC-79FWJC,img/lots/110416.jpg|img/handover/513004_0.jpg|img/handover/513004_1.jpg,False,img/scale/513004.jpg,14.9,19.884991,75.415283,22,2026-07-15T19:13,False,2026-07-15T19:14,1,,qr_scan,awaiting_confirmation,EPR/MH/2026/70920
TRC713005,LOT105840,TXN515067,KC-YD9RFC,img/lots/105840.jpg|img/handover/513005_0.jpg|img/handover/513005_1.jpg|img/handover/513005_2.jpg,False,img/scale/513005.jpg,4.0,19.118039,73.013026,22,2026-07-18T09:16,False,2026-07-18T09:18,2,2026-07-19T03:22,qr_scan,recovery_complete,EPR/MH/2025/16404
TRC713006,LOT109199,TXN515068,KC-DYMFC4,img/lots/109199.jpg|img/handover/513006_0.jpg,False,img/scale/513006.jpg,39.6,19.051579,72.877861,8,2026-07-18T21:54,True,2026-07-19T07:43,589,2026-07-18T22:24,qr_scan,awaiting_confirmation,EPR/MH/2026/89299
TRC713007,LOT107735,TXN515069,KC-RNET3Y,img/lots/107735.jpg|img/handover/513007_0.jpg|img/handover/513007_1.jpg|img/handover/513007_2.jpg,False,img/scale/513007.jpg,108.2,19.976167,73.716182,21,2026-07-17T19:14,False,2026-07-17T19:16,2,2026-07-17T20:53,code_entry,recovery_complete,EPR/MH/2026/16079
TRC713008,LOT109925,TXN515070,KC-AXPK3W,img/lots/109925.jpg|img/handover/513008_0.jpg|img/handover/513008_1.jpg,False,img/scale/513008.jpg,19.4,18.798913,74.228936,33,2026-07-18T06:58,True,2026-07-18T11:18,260,2026-07-19T00:37,qr_scan,received_at_facility,EPR/MH/2026/67766
TRC713009,LOT118223,TXN515072,KC-76JRUN,img/lots/118223.jpg|img/handover/513009_0.jpg,False,img/scale/513009.jpg,75.6,20.007228,73.704275,24,2026-07-16T12:01,False,2026-07-16T12:02,1,2026-07-16T21:03,code_entry,recovery_complete,EPR/MH/2026/75219
TRC713010,LOT105216,TXN515073,KC-77Y4FY,img/lots/105216.jpg|img/handover/513010_0.jpg|img/handover/513010_1.jpg,False,img/scale/513010.jpg,136.1,18.729059,74.245401,8,2026-07-17T20:31,False,2026-07-17T20:34,3,2026-07-17T21:23,code_entry,recovery_complete,EPR/MH/2026/96655
TRC713011,LOT102926,TXN515074,KC-D6VXHX,img/lots/102926.jpg|img/handover/513011_0.jpg,False,img/scale/513011.jpg,114.1,19.05,72.861409,11,2026-07-18T12:32,False,2026-07-18T12:35,3,2026-07-18T14:49,spoken_code,sent_for_recovery,EPR/MH/2026/65085
TRC713012,LOT106070,TXN515075,KC-L6CJ9N,img/lots/106070.jpg|img/handover/513012_0.jpg,False,img/scale/513012.jpg,88.1,18.744455,73.854611,4,2026-07-16T03:42,False,2026-07-16T03:43,1,2026-07-16T15:46,code_entry,received_at_facility,EPR/MH/2026/86933
TRC713013,LOT111437,TXN515076,KC-6AFLCR,img/lots/111437.jpg|img/handover/513013_0.jpg|img/handover/513013_1.jpg,False,img/scale/513013.jpg,19.9,18.729059,74.245401,8,2026-07-15T23:22,False,2026-07-15T23:23,1,2026-07-16T06:34,code_entry,segregated,EPR/MH/2025/13823
TRC713014,LOT101300,TXN515077,KC-6DHF9A,img/lots/101300.jpg|img/handover/513014_0.jpg,False,img/scale/513014.jpg,9.5,19.118039,73.013026,30,2026-07-19T03:37,True,2026-07-19T16:27,770,2026-07-19T14:49,qr_scan,segregated,EPR/MH/2025/34934
TRC713015,LOT114782,TXN515078,KC-7R3C9U,img/lots/114782.jpg|img/handover/513015_0.jpg,False,img/scale/513015.jpg,2.2,19.987342,73.74065,39,2026-07-16T15:14,False,2026-07-16T15:15,1,2026-07-16T16:08,spoken_code,recovery_complete,
TRC713016,LOT109304,TXN515079,KC-3TJD7Y,img/lots/109304.jpg|img/handover/513016_0.jpg|img/handover/513016_1.jpg,False,img/scale/513016.jpg,1.0,19.061762,73.088075,18,2026-07-15T13:46,False,2026-07-15T13:47,1,2026-07-15T23:39,qr_scan,sent_for_recovery,EPR/MH/2026/47582
TRC713017,LOT103785,TXN515080,KC-H9YM4W,img/lots/103785.jpg|img/handover/513017_0.jpg|img/handover/513017_1.jpg,False,img/scale/513017.jpg,46.3,20.007228,73.704275,20,2026-07-18T17:57,False,2026-07-18T17:58,1,,code_entry,received_at_facility,EPR/MH/2026/38770
TRC713018,LOT112439,TXN515082,KC-7PXJWN,img/lots/112439.jpg|img/handover/513018_0.jpg,False,img/scale/513018.jpg,21.7,18.491869,73.946043,15,2026-07-19T07:00,True,2026-07-21T22:33,3813,2026-07-19T13:56,qr_scan,segregated,EPR/MH/2025/18295
TRC713019,LOT117602,TXN515083,KC-CNYFP7,img/lots/117602.jpg|img/handover/513019_0.jpg,False,img/scale/513019.jpg,6.6,19.892702,75.483491,4,2026-07-16T07:59,False,2026-07-16T08:01,2,,spoken_code,sent_for_recovery,
TRC713020,LOT108775,TXN515084,KC-HAPTHW,img/lots/108775.jpg|img/handover/513020_0.jpg,False,img/scale/513020.jpg,39.5,18.600139,73.85014,25,2026-07-17T05:31,True,2026-07-17T18:11,760,2026-07-17T23:08,code_entry,recovery_complete,EPR/MH/2025/57139
TRC713021,LOT107919,TXN515085,KC-4EK6PY,img/lots/107919.jpg|img/handover/513021_0.jpg|img/handover/513021_1.jpg|img/handover/513021_2.jpg,False,img/scale/513021.jpg,5.4,21.249439,78.918489,16,2026-07-17T04:46,True,2026-07-19T08:11,3085,2026-07-17T09:51,qr_scan,recovery_complete,EPR/MH/2026/71410
TRC713022,LOT100396,TXN515086,KC-H97NFA,img/lots/100396.jpg|img/handover/513022_0.jpg,False,img/scale/513022.jpg,1.9,21.234281,78.936805,27,2026-07-17T04:43,True,2026-07-17T07:56,193,2026-07-17T13:43,qr_scan,sent_for_recovery,EPR/MH/2026/80657
TRC713023,LOT114222,TXN515087,KC-UCWTT7,img/lots/114222.jpg|img/handover/513023_0.jpg,False,img/scale/513023.jpg,23.7,18.753425,74.24613,24,2026-07-17T07:45,True,2026-07-17T09:47,122,2026-07-17T11:42,qr_scan,sent_for_recovery,
TRC713024,LOT106287,TXN515088,KC-KKK4CX,img/lots/106287.jpg|img/handover/513024_0.jpg|img/handover/513024_1.jpg|img/handover/513024_2.jpg,False,img/scale/513024.jpg,38.4,19.130163,73.018162,27,2026-07-18T07:22,False,2026-07-18T07:22,0,2026-07-18T07:28,qr_scan,sent_for_recovery,EPR/MH/2025/37111
TRC713025,LOT109197,TXN515089,KC-4Y73LW,img/lots/109197.jpg|img/handover/513025_0.jpg|img/handover/513025_1.jpg|img/handover/513025_2.jpg,False,img/scale/513025.jpg,4.3,19.197379,73.19812,10,2026-07-17T06:38,False,2026-07-17T06:38,0,,spoken_code,recovery_complete,
TRC713026,LOT114442,TXN515090,KC-KLWXEY,img/lots/114442.jpg|img/handover/513026_0.jpg,False,img/scale/513026.jpg,7.1,21.234049,78.898754,15,2026-07-18T15:27,False,2026-07-18T15:30,3,2026-07-19T01:06,qr_scan,received_at_facility,
TRC713027,LOT102086,TXN515091,KC-VPMNPR,img/lots/102086.jpg|img/handover/513027_0.jpg|img/handover/513027_1.jpg|img/handover/513027_2.jpg,False,img/scale/513027.jpg,18.7,19.197379,73.19812,29,2026-07-17T05:50,False,2026-07-17T05:53,3,2026-07-17T08:39,code_entry,received_at_facility,EPR/MH/2026/89140
TRC713028,LOT107895,TXN515092,KC-FMM7EM,img/lots/107895.jpg|img/handover/513028_0.jpg|img/handover/513028_1.jpg,False,img/scale/513028.jpg,128.1,18.612589,73.826611,25,2026-07-16T23:57,False,2026-07-17T00:01,4,2026-07-17T02:04,spoken_code,recovery_complete,EPR/MH/2025/65915
TRC713029,LOT117790,TXN515093,KC-YL9VHY,img/lots/117790.jpg|img/handover/513029_0.jpg|img/handover/513029_1.jpg,False,img/scale/513029.jpg,36.4,19.117684,73.009673,20,2026-07-15T10:06,False,2026-07-15T10:07,1,2026-07-15T15:11,code_entry,segregated,EPR/MH/2025/63106
TRC713030,LOT107236,TXN515094,KC-LFYKYE,img/lots/107236.jpg|img/handover/513030_0.jpg,False,img/scale/513030.jpg,10.6,21.224069,78.915987,19,2026-07-16T02:18,False,2026-07-16T02:19,1,2026-07-16T14:39,qr_scan,sent_for_recovery,
TRC713031,LOT110385,TXN515095,KC-7E4LDR,img/lots/110385.jpg|img/handover/513031_0.jpg,False,img/scale/513031.jpg,56.1,19.220159,73.168645,5,2026-07-18T03:51,False,2026-07-18T03:53,2,2026-07-18T11:49,qr_scan,sent_for_recovery,EPR/MH/2026/29432
TRC713032,LOT116882,TXN515096,KC-4YWXJA,img/lots/116882.jpg|img/handover/513032_0.jpg|img/handover/513032_1.jpg|img/handover/513032_2.jpg,False,img/scale/513032.jpg,12.3,19.976167,73.716182,14,2026-07-18T18:04,True,2026-07-19T06:36,752,2026-07-18T20:02,code_entry,received_at_facility,EPR/MH/2025/75046
TRC713033,LOT106279,TXN515097,KC-LMVKPN,img/lots/106279.jpg|img/handover/513033_0.jpg|img/handover/513033_1.jpg|img/handover/513033_2.jpg,False,img/scale/513033.jpg,1.9,19.870816,75.388885,9,2026-07-16T07:15,False,2026-07-16T07:18,3,2026-07-16T08:13,code_entry,sent_for_recovery,EPR/MH/2026/37913
TRC713034,LOT103999,TXN515098,KC-U3FHL7,img/lots/102586.jpg|img/handover/513034_0.jpg,True,img/scale/513034.jpg,22.5,19.987342,73.74065,10,2026-07-17T08:47,False,2026-07-17T08:50,3,2026-07-17T23:10,code_entry,received_at_facility,EPR/MH/2026/72966
TRC713035,LOT115716,TXN515100,KC-FRWLWT,img/lots/115716.jpg|img/handover/513035_0.jpg|img/handover/513035_1.jpg,False,img/scale/513035.jpg,9.0,21.127708,78.961071,17,2026-07-19T06:19,True,2026-07-19T10:58,279,2026-07-19T09:30,code_entry,segregated,EPR/MH/2026/86142
TRC713036,LOT104161,TXN515101,KC-EDNKU9,img/lots/104161.jpg|img/handover/513036_0.jpg,False,img/scale/513036.jpg,16.0,19.118039,73.013026,9,2026-07-15T18:41,True,2026-07-15T20:18,97,2026-07-16T07:05,code_entry,sent_for_recovery,EPR/MH/2025/79297
TRC713037,LOT118047,TXN515102,KC-U4RMU3,img/lots/118047.jpg|img/handover/513037_0.jpg|img/handover/513037_1.jpg,False,img/scale/513037.jpg,20.7,18.665448,73.756097,20,2026-07-16T12:37,False,2026-07-16T12:40,3,2026-07-17T08:18,code_entry,recovery_complete,
TRC713038,LOT107270,TXN515103,KC-RLMXL3,img/lots/107270.jpg|img/handover/513038_0.jpg|img/handover/513038_1.jpg,False,img/scale/513038.jpg,12.1,19.117684,73.009673,29,2026-07-19T16:12,False,2026-07-19T16:12,0,2026-07-20T01:19,code_entry,segregated,EPR/MH/2026/79099
TRC713039,LOT104334,TXN515104,KC-3EFWHD,img/lots/104334.jpg|img/handover/513039_0.jpg|img/handover/513039_1.jpg,False,img/scale/513039.jpg,29.6,19.976167,73.716182,13,2026-07-17T13:52,False,2026-07-17T13:54,2,2026-07-17T23:27,code_entry,sent_for_recovery,EPR/MH/2025/21433
TRC713040,LOT110360,TXN515105,KC-C766LX,img/lots/110360.jpg|img/handover/513040_0.jpg|img/handover/513040_1.jpg|img/handover/513040_2.jpg,False,img/scale/513040.jpg,12.5,19.870816,75.388885,8,2026-07-20T11:01,True,2026-07-21T06:56,1195,2026-07-21T06:00,code_entry,recovery_complete,EPR/MH/2026/46219
TRC713041,LOT118106,TXN515107,KC-67HUFR,img/lots/118106.jpg|img/handover/513041_0.jpg,False,img/scale/513041.jpg,6.3,21.127708,78.961071,22,2026-07-16T19:37,False,2026-07-16T19:39,2,2026-07-17T13:27,spoken_code,recovery_complete,EPR/MH/2026/79667
TRC713042,LOT102636,TXN515108,KC-ULAWEV,img/lots/102636.jpg|img/handover/513042_0.jpg|img/handover/513042_1.jpg|img/handover/513042_2.jpg,False,img/scale/513042.jpg,20.5,18.665448,73.756097,15,2026-07-19T20:18,False,2026-07-19T20:19,1,2026-07-20T14:59,spoken_code,segregated,EPR/MH/2026/13145
TRC713043,LOT108597,TXN515109,KC-PURF73,img/lots/108597.jpg|img/handover/513043_0.jpg,False,img/scale/513043.jpg,29.5,19.892702,75.483491,7,2026-07-17T06:08,False,2026-07-17T06:11,3,,code_entry,received_at_facility,
TRC713044,LOT107714,TXN515111,KC-NH34WY,img/lots/107714.jpg|img/handover/513044_0.jpg|img/handover/513044_1.jpg|img/handover/513044_2.jpg,False,img/scale/513044.jpg,18.3,19.118039,73.013026,15,2026-07-17T11:21,False,2026-07-17T11:22,1,2026-07-18T01:50,qr_scan,received_at_facility,
TRC713045,LOT100986,TXN515112,KC-3PMTTE,img/lots/100986.jpg|img/handover/513045_0.jpg,False,img/scale/513045.jpg,11.3,19.067752,73.07251,10,2026-07-16T07:21,False,2026-07-16T07:24,3,2026-07-16T16:14,qr_scan,received_at_facility,
TRC713046,LOT117021,TXN515113,KC-L4T96E,img/lots/117021.jpg|img/handover/513046_0.jpg|img/handover/513046_1.jpg,False,img/scale/513046.jpg,9.5,19.870816,75.388885,37,2026-07-18T11:27,False,2026-07-18T11:29,2,2026-07-18T16:46,code_entry,sent_for_recovery,EPR/MH/2025/66110
TRC713047,LOT117428,TXN515114,KC-J43EKX,img/lots/117428.jpg|img/handover/513047_0.jpg,False,img/scale/513047.jpg,86.9,18.512157,73.91829,12,2026-07-19T08:55,False,2026-07-19T08:58,3,2026-07-20T01:27,code_entry,sent_for_recovery,EPR/MH/2025/43543
TRC713048,LOT108324,TXN515115,KC-DDV3WP,img/lots/108324.jpg|img/handover/513048_0.jpg|img/handover/513048_1.jpg,False,img/scale/513048.jpg,53.9,19.118039,73.013026,15,2026-07-18T21:33,False,2026-07-18T21:33,0,2026-07-19T06:33,spoken_code,sent_for_recovery,
TRC713049,LOT100291,TXN515117,KC-CPK7MT,img/lots/100291.jpg|img/handover/513049_0.jpg|img/handover/513049_1.jpg,False,img/scale/513049.jpg,11.9,19.05694,72.918592,10,2026-07-17T15:31,False,2026-07-17T15:32,1,2026-07-18T09:15,qr_scan,segregated,EPR/MH/2026/17765
TRC713050,LOT113480,TXN515118,KC-MDWV3R,img/lots/113480.jpg|img/handover/513050_0.jpg|img/handover/513050_1.jpg,False,img/scale/513050.jpg,18.5,18.683961,73.76457,20,2026-07-17T00:28,False,2026-07-17T00:30,2,2026-07-17T01:00,code_entry,recovery_complete,EPR/MH/2026/64568
TRC713051,LOT106561,TXN515119,KC-RENUET,img/lots/106561.jpg|img/handover/513051_0.jpg|img/handover/513051_1.jpg,False,img/scale/513051.jpg,118.4,18.635023,73.817644,33,2026-07-18T17:03,True,2026-07-18T19:18,135,2026-07-18T20:57,code_entry,received_at_facility,EPR/MH/2025/51754
TRC713052,LOT117178,TXN515120,KC-U7TURN,img/lots/117178.jpg|img/handover/513052_0.jpg|img/handover/513052_1.jpg,False,img/scale/513052.jpg,47.4,19.053222,73.10613,21,2026-07-15T23:42,False,2026-07-15T23:42,0,2026-07-16T00:35,code_entry,recovery_complete,EPR/MH/2025/57880
TRC713053,LOT111763,TXN515121,KC-XNWLTY,img/lots/111763.jpg|img/handover/513053_0.jpg,False,img/scale/513053.jpg,2.0,18.512157,73.91829,16,2026-07-17T05:51,True,2026-07-22T09:25,7414,2026-07-17T15:05,spoken_code,received_at_facility,EPR/MH/2025/93864
TRC713054,LOT105483,TXN515122,KC-WYVT66,img/lots/105483.jpg|img/handover/513054_0.jpg,False,img/scale/513054.jpg,6.1,18.742296,73.879172,5,2026-07-20T18:14,False,2026-07-20T18:17,3,2026-07-20T20:18,qr_scan,segregated,
TRC713055,LOT113368,TXN515123,KC-WXH33N,img/lots/113368.jpg|img/handover/513055_0.jpg|img/handover/513055_1.jpg,False,img/scale/513055.jpg,3.4,19.061762,73.088075,41,2026-07-17T04:24,False,2026-07-17T04:26,2,2026-07-17T12:10,code_entry,segregated,
TRC713056,LOT108794,TXN515124,KC-FFDH77,img/lots/108794.jpg|img/handover/513056_0.jpg|img/handover/513056_1.jpg,False,img/scale/513056.jpg,15.1,19.961843,73.714173,12,2026-07-18T19:01,True,2026-07-19T08:29,808,2026-07-19T03:38,spoken_code,sent_for_recovery,EPR/MH/2025/24198
TRC713057,LOT104685,TXN515127,KC-MURE97,img/lots/104685.jpg|img/handover/513057_0.jpg,False,img/scale/513057.jpg,15.1,19.05,72.861409,22,2026-07-16T19:46,False,2026-07-16T19:47,1,2026-07-17T02:25,code_entry,recovery_complete,
TRC713058,LOT117952,TXN515128,KC-X6RD7C,img/lots/117952.jpg|img/handover/513058_0.jpg,False,img/scale/513058.jpg,14.6,19.870816,75.388885,43,2026-07-19T11:25,False,2026-07-19T11:28,3,2026-07-19T19:06,qr_scan,recovery_complete,EPR/MH/2025/82184
TRC713059,LOT114361,TXN515129,KC-D7TTHX,img/lots/114361.jpg|img/handover/513059_0.jpg|img/handover/513059_1.jpg,False,img/scale/513059.jpg,3.3,18.624229,73.812682,38,2026-07-17T06:52,False,2026-07-17T06:54,2,2026-07-17T14:40,code_entry,segregated,EPR/MH/2026/25253
TRC713060,LOT109045,TXN515131,KC-MYT7U4,img/lots/109045.jpg|img/handover/513060_0.jpg,False,img/scale/513060.jpg,11.6,18.683961,73.76457,42,2026-07-20T17:59,False,2026-07-20T18:00,1,,qr_scan,segregated,EPR/MH/2026/88890
TRC713061,LOT104968,TXN515132,KC-EDYFFX,img/lots/104968.jpg|img/handover/513061_0.jpg|img/handover/513061_1.jpg|img/handover/513061_2.jpg,False,img/scale/513061.jpg,3.0,19.061762,73.088075,16,2026-07-18T15:01,True,2026-07-18T17:28,147,2026-07-19T01:42,qr_scan,sent_for_recovery,EPR/MH/2025/25676
TRC713062,LOT116138,TXN515133,KC-AU6WNH,img/lots/116138.jpg|img/handover/513062_0.jpg,False,img/scale/513062.jpg,26.2,18.491869,73.946043,30,2026-07-19T23:37,True,2026-07-20T00:38,61,2026-07-20T08:17,qr_scan,sent_for_recovery,EPR/MH/2025/25181
TRC713063,LOT102622,TXN515134,KC-CVHC3T,img/lots/102622.jpg|img/handover/513063_0.jpg|img/handover/513063_1.jpg,False,img/scale/513063.jpg,38.2,19.051579,72.877861,11,2026-07-17T13:48,True,2026-07-22T01:05,6437,2026-07-17T19:27,qr_scan,received_at_facility,
TRC713064,LOT109104,TXN515136,KC-J7KFEH,img/lots/109104.jpg|img/handover/513064_0.jpg,False,img/scale/513064.jpg,26.0,19.051579,72.877861,36,2026-07-19T10:55,False,2026-07-19T10:57,2,2026-07-19T14:05,qr_scan,segregated,EPR/MH/2025/39442
TRC713065,LOT101060,TXN515137,KC-L6PHHJ,img/lots/101060.jpg|img/handover/513065_0.jpg|img/handover/513065_1.jpg|img/handover/513065_2.jpg,False,img/scale/513065.jpg,55.1,18.496782,73.904909,9,2026-07-20T00:25,False,2026-07-20T00:25,0,2026-07-20T15:19,code_entry,sent_for_recovery,
TRC713066,LOT109711,TXN515138,KC-MJY9RR,img/lots/109711.jpg|img/handover/513066_0.jpg|img/handover/513066_1.jpg,False,img/scale/513066.jpg,15.8,19.892702,75.483491,16,2026-07-19T13:25,False,2026-07-19T13:29,4,2026-07-19T17:26,qr_scan,sent_for_recovery,
TRC713067,LOT116321,TXN515139,KC-MCDU3Y,img/lots/116321.jpg|img/handover/513067_0.jpg,False,img/scale/513067.jpg,65.9,19.067752,73.07251,12,2026-07-20T08:51,False,2026-07-20T08:52,1,2026-07-21T02:57,qr_scan,segregated,EPR/MH/2025/18345
TRC713068,LOT119664,TXN515140,KC-TUL694,img/lots/119664.jpg|img/handover/513068_0.jpg,False,img/scale/513068.jpg,8.2,18.683961,73.76457,19,2026-07-19T00:19,True,2026-07-19T11:04,645,2026-07-19T17:50,qr_scan,sent_for_recovery,
TRC713069,LOT116758,TXN515141,KC-NJ3DC4,img/lots/116758.jpg|img/handover/513069_0.jpg,False,img/scale/513069.jpg,28.8,19.81367,73.998157,6,2026-07-20T21:58,True,2026-07-20T23:09,71,2026-07-21T14:31,qr_scan,recovery_complete,EPR/MH/2026/37007
TRC713070,LOT108499,TXN515142,KC-C7MRAN,img/lots/108499.jpg|img/handover/513070_0.jpg|img/handover/513070_1.jpg,False,img/scale/513070.jpg,9.9,19.042535,73.082611,8,2026-07-19T19:36,False,2026-07-19T19:38,2,2026-07-20T01:09,code_entry,recovery_complete,
TRC713071,LOT109224,TXN515143,KC-9PPDHJ,img/lots/109224.jpg|img/handover/513071_0.jpg|img/handover/513071_1.jpg,False,img/scale/513071.jpg,16.5,19.05694,72.918592,16,2026-07-18T19:59,True,2026-07-19T02:26,387,,spoken_code,awaiting_confirmation,
TRC713072,LOT105855,TXN515144,KC-9JFX6U,img/lots/105855.jpg|img/handover/513072_0.jpg|img/handover/513072_1.jpg,False,img/scale/513072.jpg,15.0,18.491869,73.946043,26,2026-07-17T03:13,False,2026-07-17T03:14,1,2026-07-17T12:15,code_entry,sent_for_recovery,
TRC713073,LOT119784,TXN515145,KC-XCTP79,img/lots/119784.jpg|img/handover/513073_0.jpg|img/handover/513073_1.jpg,False,img/scale/513073.jpg,12.8,18.665448,73.756097,12,2026-07-19T01:44,False,2026-07-19T01:45,1,2026-07-19T10:58,code_entry,recovery_complete,EPR/MH/2025/22133
TRC713074,LOT101919,TXN515146,KC-Y7TEPA,img/lots/101919.jpg|img/handover/513074_0.jpg|img/handover/513074_1.jpg,False,img/scale/513074.jpg,11.1,18.625609,73.841869,8,2026-07-21T08:56,True,2026-07-23T05:00,2644,2026-07-21T16:12,qr_scan,recovery_complete,EPR/MH/2025/34929
TRC713075,LOT105711,TXN515147,KC-FFARVH,img/lots/105711.jpg|img/handover/513075_0.jpg,False,img/scale/513075.jpg,6.7,19.061762,73.088075,14,2026-07-20T03:12,False,2026-07-20T03:12,0,2026-07-20T18:30,code_entry,segregated,EPR/MH/2026/44614
TRC713076,LOT106899,TXN515148,KC-UFDNNX,img/lots/106899.jpg|img/handover/513076_0.jpg|img/handover/513076_1.jpg|img/handover/513076_2.jpg,False,img/scale/513076.jpg,10.1,19.05694,72.918592,16,2026-07-17T17:14,False,2026-07-17T17:17,3,2026-07-18T05:08,qr_scan,awaiting_confirmation,EPR/MH/2025/25047
TRC713077,LOT112714,TXN515149,KC-KN9Y44,img/lots/112714.jpg|img/handover/513077_0.jpg|img/handover/513077_1.jpg|img/handover/513077_2.jpg,False,img/scale/513077.jpg,52.2,19.976167,73.716182,17,2026-07-20T09:38,True,2026-07-20T22:18,760,2026-07-20T14:37,code_entry,recovery_complete,EPR/MH/2026/95776
TRC713078,LOT116585,TXN515151,KC-TUKUHM,img/lots/116585.jpg|img/handover/513078_0.jpg|img/handover/513078_1.jpg|img/handover/513078_2.jpg,False,img/scale/513078.jpg,26.1,18.491869,73.946043,17,2026-07-20T15:46,False,2026-07-20T15:47,1,2026-07-21T04:32,code_entry,recovery_complete,EPR/MH/2025/97475
TRC713079,LOT106573,TXN515152,KC-ELFFTW,img/lots/106573.jpg|img/handover/513079_0.jpg|img/handover/513079_1.jpg|img/handover/513079_2.jpg,False,img/scale/513079.jpg,5.7,18.624229,73.812682,23,2026-07-21T04:18,False,2026-07-21T04:21,3,2026-07-21T08:40,code_entry,received_at_facility,EPR/MH/2025/18857
TRC713080,LOT105606,TXN515153,KC-FPP3C3,img/lots/105606.jpg|img/handover/513080_0.jpg,False,img/scale/513080.jpg,21.3,19.872958,75.461709,9,2026-07-18T19:18,False,2026-07-18T19:20,2,2026-07-19T04:39,code_entry,sent_for_recovery,EPR/MH/2026/20932
TRC713081,LOT108014,TXN515154,KC-TY3M9H,img/lots/108014.jpg|img/handover/513081_0.jpg|img/handover/513081_1.jpg,False,img/scale/513081.jpg,19.4,19.892702,75.483491,18,2026-07-20T20:59,True,2026-07-21T09:41,762,2026-07-21T07:08,qr_scan,received_at_facility,EPR/MH/2026/84503
TRC713082,LOT107386,TXN515155,KC-TMY3T3,img/lots/107386.jpg|img/handover/513082_0.jpg,False,img/scale/513082.jpg,12.9,18.505498,73.917334,14,2026-07-19T15:26,False,2026-07-19T15:29,3,2026-07-19T17:02,code_entry,sent_for_recovery,
TRC713083,LOT112374,TXN515157,KC-HYF7WC,img/lots/112374.jpg|img/handover/513083_0.jpg|img/handover/513083_1.jpg,False,img/scale/513083.jpg,12.3,19.961843,73.714173,31,2026-07-20T01:53,True,2026-07-20T04:25,152,,qr_scan,sent_for_recovery,EPR/MH/2025/85655
TRC713084,LOT112543,TXN515158,KC-WJUMUK,img/lots/112543.jpg|img/handover/513084_0.jpg|img/handover/513084_1.jpg|img/handover/513084_2.jpg,False,img/scale/513084.jpg,74.1,18.729059,74.245401,33,2026-07-20T13:41,True,2026-07-20T20:24,403,2026-07-20T22:44,code_entry,recovery_complete,EPR/MH/2026/81724
TRC713085,LOT110089,TXN515159,KC-DWVY4W,img/lots/106781.jpg|img/handover/513085_0.jpg|img/handover/513085_1.jpg|img/handover/513085_2.jpg,True,img/scale/513085.jpg,19.8,19.197379,73.19812,12,2026-07-18T00:23,True,2026-07-18T02:49,146,2026-07-18T13:46,code_entry,received_at_facility,
