material,category,item_type,locality,unit,quantity,quality,days_index,date,base_reference_price,price,city,synthetic
UPS (without battery),E-waste,power,Vaishali Nagar,piece,7.0,clean,26,2026-03-31,150.0,158.98,Jaipur,true
UPS (without battery),E-waste,power,Gopalpura,piece,9.0,dirty,9,2026-03-14,150.0,117.66,Jaipur,true
UPS (without battery),E-waste,power,MI Road,piece,3.0,dirty,58,2026-05-02,150.0,104.41,Jaipur,true
UPS (without battery),E-waste,power,C-Scheme,piece,11.0,mixed,123,2026-07-06,150.0,134.61,Jaipur,true
UPS (without battery),E-waste,power,MI Road,piece,7.0,dirty,24,2026-03-29,150.0,116.71,Jaipur,true
UPS (without battery),E-waste,power,Barkat Nagar,piece,1.0,dirty,11,2026-03-16,150.0,124.2,Jaipur,true
UPS (without battery),E-waste,power,Model Town,piece,11.0,mixed,162,2026-08-14,150.0,161.47,Jaipur,true
UPS (without battery),E-waste,power,Hasanpura,piece,8.0,clean,50,2026-04-24,150.0,157.23,Jaipur,true
UPS (without battery),E-waste,power,Shyam Nagar,piece,8.0,mixed,130,2026-07-13,150.0,134.71,Jaipur,true
UPS (without battery),E-waste,power,Gopalpura,piece,7.0,mixed,100,2026-06-13,150.0,128.5,Jaipur,true
UPS (without battery),E-waste,power,C-Scheme,piece,3.0,dirty,13,2026-03-18,150.0,117.8,Jaipur,true
UPS (without battery),E-waste,power,Model Town,piece,2.0,dirty,16,2026-03-21,150.0,118.89,Jaipur,true
UPS (without battery),E-waste,power,Mansarovar,piece,3.0,mixed,96,2026-06-09,150.0,136.24,Jaipur,true
UPS (without battery),E-waste,power,Airport Area,piece,9.0,dirty,45,2026-04-19,150.0,118.36,Jaipur,true
UPS (without battery),E-waste,power,Raja Park,piece,1.0,clean,171,2026-08-23,150.0,162.92,Jaipur,true
UPS (without battery),E-waste,power,Adarsh Nagar,piece,4.0,clean,53,2026-04-27,150.0,127.29,Jaipur,true
UPS (without battery),E-waste,power,Raja Park,piece,5.0,clean,55,2026-04-29,150.0,140.83,Jaipur,true
UPS (without battery),E-waste,power,Vaishali Nagar,piece,3.0,damaged,127,2026-07-10,150.0,106.02,Jaipur,true
UPS (without battery),E-waste,power,Hasanpura,piece,9.0,clean,38,2026-04-12,150.0,162.81,Jaipur,true
UPS (without battery),E-waste,power,Mahesh Nagar,piece,9.0,clean,34,2026-04-08,150.0,160.78,Jaipur,true
UPS (without battery),E-waste,power,Ramnagariya,piece,7.0,mixed,50,2026-04-24,150.0,131.43,Jaipur,true
UPS (without battery),E-waste,power,Airport Area,piece,2.0,clean,107,2026-06-20,150.0,140.12,Jaipur,true
UPS (without battery),E-waste,power,Adarsh Nagar,piece,10.0,mixed,65,2026-05-09,150.0,122.83,Jaipur,true
UPS (without battery),E-waste,power,Civil Lines,piece,9.0,mixed,25,2026-03-30,150.0,148.33,Jaipur,true
UPS (without battery),E-waste,power,Vaishali Nagar,piece,10.0,dirty,112,2026-06-25,150.0,124.7,Jaipur,true
UPS (without battery),E-waste,power,Mansarovar,piece,6.0,mixed,14,2026-03-19,150.0,155.56,Jaipur,true
UPS (without battery),E-waste,power,Mansarovar,piece,11.0,clean,166,2026-08-18,150.0,177.72,Jaipur,true
UPS (without battery),E-waste,power,Adarsh Nagar,piece,7.0,damaged,62,2026-05-06,150.0,94.11,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,9.0,mixed,72,2026-05-16,500.0,431.97,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,11.0,damaged,71,2026-05-15,500.0,318.32,Jaipur,true
Washing machine,E-waste,appliance,Civil Lines,piece,2.0,dirty,160,2026-08-12,500.0,456.7,Jaipur,true
Washing machine,E-waste,appliance,Civil Lines,piece,10.0,mixed,115,2026-06-28,500.0,485.88,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,9.0,mixed,173,2026-08-25,500.0,527.88,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,3.0,dirty,25,2026-03-30,500.0,377.56,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,11.0,clean,69,2026-05-13,500.0,454.83,Jaipur,true
Washing machine,E-waste,appliance,Civil Lines,piece,3.0,damaged,125,2026-07-08,500.0,340.52,Jaipur,true
Washing machine,E-waste,appliance,Durgapura,piece,8.0,dirty,87,2026-05-31,500.0,356.66,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,10.0,damaged,64,2026-05-08,500.0,307.59,Jaipur,true
Washing machine,E-waste,appliance,Durgapura,piece,2.0,mixed,176,2026-08-28,500.0,514.02,Jaipur,true
Washing machine,E-waste,appliance,C-Scheme,piece,3.0,clean,163,2026-08-15,500.0,539.5,Jaipur,true
Washing machine,E-waste,appliance,Mahesh Nagar,piece,4.0,mixed,76,2026-05-20,500.0,432.85,Jaipur,true
Washing machine,E-waste,appliance,Sodala,piece,4.0,mixed,45,2026-04-19,500.0,436.1,Jaipur,true
Washing machine,E-waste,appliance,Mansarovar,piece,6.0,clean,164,2026-08-16,500.0,603.14,Jaipur,true
Washing machine,E-waste,appliance,Gopalpura,piece,7.0,dirty,170,2026-08-22,500.0,435.57,Jaipur,true
Washing machine,E-waste,appliance,Sodala,piece,7.0,mixed,124,2026-07-07,500.0,449.99,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,3.0,clean,30,2026-04-04,500.0,485.39,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,1.0,clean,68,2026-05-12,500.0,456.8,Jaipur,true
Washing machine,E-waste,appliance,Civil Lines,piece,8.0,mixed,86,2026-05-30,500.0,428.89,Jaipur,true
Washing machine,E-waste,appliance,MI Road,piece,9.0,mixed,78,2026-05-22,500.0,397.28,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,1.0,mixed,139,2026-07-22,500.0,471.65,Jaipur,true
Washing machine,E-waste,appliance,MI Road,piece,9.0,mixed,2,2026-03-07,500.0,483.76,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,1.0,damaged,102,2026-06-15,500.0,309.78,Jaipur,true
Washing machine,E-waste,appliance,Patrakar Colony,piece,4.0,mixed,29,2026-04-03,500.0,434.07,Jaipur,true
Washing machine,E-waste,appliance,Raja Park,piece,5.0,clean,75,2026-05-19,500.0,427.88,Jaipur,true
Washing machine,E-waste,appliance,Durgapura,piece,1.0,mixed,169,2026-08-21,500.0,524.61,Jaipur,true
Washing machine,E-waste,appliance,Barkat Nagar,piece,4.0,mixed,168,2026-08-20,500.0,534.61,Jaipur,true
Washing machine,E-waste,appliance,Civil Lines,piece,5.0,mixed,143,2026-07-26,500.0,475.56,Jaipur,true
Washing machine,E-waste,appliance,Mahesh Nagar,piece,6.0,dirty,15,2026-03-20,500.0,438.64,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,9.0,mixed,128,2026-07-11,500.0,479.49,Jaipur,true
Washing machine,E-waste,appliance,Adarsh Nagar,piece,5.0,dirty,117,2026-06-30,500.0,364.4,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,8.0,dirty,144,2026-07-27,500.0,411.08,Jaipur,true
Washing machine,E-waste,appliance,Sodala,piece,11.0,damaged,27,2026-04-01,500.0,352.89,Jaipur,true
Washing machine,E-waste,appliance,Hasanpura,piece,5.0,mixed,146,2026-07-29,500.0,494.95,Jaipur,true
Washing machine,E-waste,appliance,Sodala,piece,5.0,dirty,131,2026-07-14,500.0,379.42,Jaipur,true
Washing machine,E-waste,appliance,Raja Park,piece,10.0,mixed,96,2026-06-09,500.0,436.91,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,9.0,dirty,82,2026-05-26,500.0,378.7,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,8.0,damaged,31,2026-04-05,500.0,365.37,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,3.0,dirty,91,2026-06-04,500.0,321.98,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,11.0,clean,126,2026-07-09,500.0,454.68,Jaipur,true
Washing machine,E-waste,appliance,Mahesh Nagar,piece,10.0,mixed,40,2026-04-14,500.0,511.48,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,11.0,mixed,0,2026-03-05,500.0,483.65,Jaipur,true
Washing machine,E-waste,appliance,MI Road,piece,11.0,mixed,32,2026-04-06,500.0,445.09,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,11.0,clean,143,2026-07-26,500.0,475.9,Jaipur,true
Washing machine,E-waste,appliance,Patrakar Colony,piece,4.0,mixed,15,2026-03-20,500.0,440.94,Jaipur,true
Washing machine,E-waste,appliance,Gopalpura,piece,5.0,mixed,70,2026-05-14,500.0,397.89,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,3.0,mixed,28,2026-04-02,500.0,462.47,Jaipur,true
Washing machine,E-waste,appliance,Malviya Nagar,piece,5.0,clean,36,2026-04-10,500.0,446.54,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,6.0,damaged,33,2026-04-07,500.0,327.54,Jaipur,true
Washing machine,E-waste,appliance,Vaishali Nagar,piece,8.0,clean,68,2026-05-12,500.0,485.68,Jaipur,true
Washing machine,E-waste,appliance,Malviya Nagar,piece,2.0,mixed,128,2026-07-11,500.0,423.12,Jaipur,true
Washing machine,E-waste,appliance,Malviya Nagar,piece,5.0,mixed,135,2026-07-18,500.0,417.63,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,5.0,damaged,96,2026-06-09,500.0,322.85,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,10.0,clean,52,2026-04-26,500.0,446.18,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,10.0,mixed,98,2026-06-11,500.0,456.99,Jaipur,true
Washing machine,E-waste,appliance,Adarsh Nagar,piece,8.0,mixed,71,2026-05-15,500.0,391.69,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,5.0,mixed,68,2026-05-12,500.0,426.54,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,9.0,mixed,66,2026-05-10,500.0,439.02,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,10.0,mixed,41,2026-04-15,500.0,473.31,Jaipur,true
Washing machine,E-waste,appliance,Malviya Nagar,piece,8.0,mixed,23,2026-03-28,500.0,446.33,Jaipur,true
Washing machine,E-waste,appliance,Mansarovar,piece,11.0,mixed,61,2026-05-05,500.0,476.44,Jaipur,true
Washing machine,E-waste,appliance,Shyam Nagar,piece,8.0,clean,12,2026-03-17,500.0,481.6,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,11.0,dirty,134,2026-07-17,500.0,407.19,Jaipur,true
Washing machine,E-waste,appliance,Durgapura,piece,6.0,mixed,26,2026-03-31,500.0,475.76,Jaipur,true
Washing machine,E-waste,appliance,Malviya Nagar,piece,10.0,dirty,74,2026-05-18,500.0,333.14,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,3.0,clean,16,2026-03-21,500.0,499.32,Jaipur,true
Washing machine,E-waste,appliance,Sodala,piece,11.0,dirty,57,2026-05-01,500.0,372.98,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,4.0,mixed,159,2026-08-11,500.0,478.48,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,11.0,mixed,140,2026-07-23,500.0,490.34,Jaipur,true
Washing machine,E-waste,appliance,Airport Area,piece,6.0,clean,86,2026-05-30,500.0,446.35,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,11.0,dirty,128,2026-07-11,500.0,375.09,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,11.0,damaged,46,2026-04-20,500.0,344.01,Jaipur,true
Washing machine,E-waste,appliance,Model Town,piece,3.0,clean,34,2026-04-08,500.0,493.4,Jaipur,true
Washing machine,E-waste,appliance,C-Scheme,piece,1.0,clean,110,2026-06-23,500.0,459.34,Jaipur,true
Washing machine,E-waste,appliance,Hasanpura,piece,3.0,damaged,45,2026-04-19,500.0,353.42,Jaipur,true
Washing machine,E-waste,appliance,Barkat Nagar,piece,7.0,clean,52,2026-04-26,500.0,496.82,Jaipur,true
Washing machine,E-waste,appliance,Raja Park,piece,11.0,clean,66,2026-05-10,500.0,454.25,Jaipur,true
Washing machine,E-waste,appliance,Chandpole,piece,10.0,mixed,157,2026-08-09,500.0,536.79,Jaipur,true
Washing machine,E-waste,appliance,Mansarovar,piece,11.0,mixed,99,2026-06-12,500.0,473.08,Jaipur,true
Washing machine,E-waste,appliance,Adarsh Nagar,piece,7.0,mixed,168,2026-08-20,500.0,486.19,Jaipur,true
Washing machine,E-waste,appliance,Ramnagariya,piece,1.0,mixed,29,2026-04-03,500.0,431.63,Jaipur,true
Washing machine,E-waste,appliance,Patrakar Colony,piece,5.0,dirty,145,2026-07-28,500.0,369.48,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,8.0,clean,40,2026-04-14,500.0,513.09,Jaipur,true
Washing machine,E-waste,appliance,Tonk Road,piece,7.0,clean,74,2026-05-18,500.0,416.7,Jaipur,true
Washing machine,E-waste,appliance,C-Scheme,piece,10.0,mixed,168,2026-08-20,500.0,520.33,Jaipur,true
Washing machine,E-waste,appliance,Durgapura,piece,6.0,clean,24,2026-03-29,500.0,507.56,Jaipur,true
Washing machine,E-waste,appliance,Nirman Nagar,piece,1.0,mixed,87,2026-05-31,500.0,413.54,Jaipur,true
Washing machine,E-waste,appliance,Vaishali Nagar,piece,3.0,dirty,68,2026-05-12,500.0,381.72,Jaipur,true
Washing machine,E-waste,appliance,Shyam Nagar,piece,1.0,clean,81,2026-05-25,500.0,425.67,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Airport Area,piece,5.0,mixed,138,2026-07-21,800.0,759.38,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Ramnagariya,piece,4.0,mixed,90,2026-06-03,800.0,610.04,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mahesh Nagar,piece,6.0,mixed,150,2026-08-02,800.0,831.06,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Chandpole,piece,9.0,clean,67,2026-05-11,800.0,738.65,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,C-Scheme,piece,4.0,mixed,105,2026-06-18,800.0,707.32,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,MI Road,piece,2.0,mixed,129,2026-07-12,800.0,695.22,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Tonk Road,piece,9.0,mixed,92,2026-06-05,800.0,634.97,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mansarovar,piece,10.0,clean,7,2026-03-12,800.0,896.13,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Adarsh Nagar,piece,2.0,damaged,5,2026-03-10,800.0,552.93,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,MI Road,piece,4.0,damaged,28,2026-04-02,800.0,521.5,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Raja Park,piece,7.0,mixed,126,2026-07-09,800.0,732.78,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Malviya Nagar,piece,9.0,dirty,91,2026-06-04,800.0,533.03,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,MI Road,piece,7.0,mixed,98,2026-06-11,800.0,673.65,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Gopalpura,piece,11.0,damaged,102,2026-06-15,800.0,525.51,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Barkat Nagar,piece,8.0,damaged,4,2026-03-09,800.0,643.11,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Nirman Nagar,piece,7.0,mixed,126,2026-07-09,800.0,743.63,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Vaishali Nagar,piece,11.0,mixed,62,2026-05-06,800.0,763.45,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,C-Scheme,piece,1.0,damaged,80,2026-05-24,800.0,498.2,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,MI Road,piece,8.0,dirty,147,2026-07-30,800.0,634.72,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Model Town,piece,6.0,dirty,62,2026-05-06,800.0,616.36,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Nirman Nagar,piece,1.0,mixed,113,2026-06-26,800.0,740.17,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Barkat Nagar,piece,6.0,dirty,26,2026-03-31,800.0,681.41,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Malviya Nagar,piece,7.0,dirty,114,2026-06-27,800.0,597.68,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Malviya Nagar,piece,4.0,clean,173,2026-08-25,800.0,798.19,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Adarsh Nagar,piece,11.0,mixed,74,2026-05-18,800.0,624.27,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mahesh Nagar,piece,2.0,mixed,110,2026-06-23,800.0,747.34,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Civil Lines,piece,7.0,dirty,147,2026-07-30,800.0,685.22,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Gopalpura,piece,11.0,mixed,122,2026-07-05,800.0,716.33,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Airport Area,piece,4.0,mixed,142,2026-07-25,800.0,761.92,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Ramnagariya,piece,1.0,mixed,99,2026-06-12,800.0,638.06,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Chandpole,piece,2.0,dirty,45,2026-04-19,800.0,621.67,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Nirman Nagar,piece,8.0,clean,14,2026-03-19,800.0,825.73,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Airport Area,piece,8.0,clean,131,2026-07-14,800.0,798.15,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,C-Scheme,piece,2.0,mixed,0,2026-03-05,800.0,790.51,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Tonk Road,piece,5.0,dirty,154,2026-08-06,800.0,655.49,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Model Town,piece,1.0,mixed,179,2026-08-31,800.0,800.91,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Barkat Nagar,piece,7.0,clean,177,2026-08-29,800.0,939.69,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mahesh Nagar,piece,10.0,mixed,139,2026-07-22,800.0,815.19,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,C-Scheme,piece,5.0,dirty,49,2026-04-23,800.0,602.81,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Adarsh Nagar,piece,1.0,clean,25,2026-03-30,800.0,733.67,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Vaishali Nagar,piece,2.0,dirty,72,2026-05-16,800.0,596.04,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Tonk Road,piece,3.0,clean,100,2026-06-13,800.0,690.34,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mansarovar,piece,2.0,damaged,54,2026-04-28,800.0,575.39,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Durgapura,piece,1.0,mixed,130,2026-07-13,800.0,723.95,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Sodala,piece,10.0,mixed,49,2026-04-23,800.0,719.66,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Patrakar Colony,piece,6.0,mixed,85,2026-05-29,800.0,646.86,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Gopalpura,piece,5.0,mixed,42,2026-04-16,800.0,708.69,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Patrakar Colony,piece,1.0,clean,92,2026-06-05,800.0,639.99,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Model Town,piece,4.0,clean,48,2026-04-22,800.0,759.04,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Hasanpura,piece,10.0,mixed,66,2026-05-10,800.0,733.07,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Patrakar Colony,piece,6.0,mixed,39,2026-04-13,800.0,745.6,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,C-Scheme,piece,7.0,dirty,27,2026-04-01,800.0,649.52,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Adarsh Nagar,piece,9.0,dirty,35,2026-04-09,800.0,617.44,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Civil Lines,piece,8.0,mixed,5,2026-03-10,800.0,834.71,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Patrakar Colony,piece,5.0,clean,133,2026-07-16,800.0,710.39,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Model Town,piece,8.0,clean,161,2026-08-13,800.0,911.51,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Raja Park,piece,8.0,mixed,67,2026-05-11,800.0,684.75,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Ramnagariya,piece,3.0,dirty,75,2026-05-19,800.0,515.17,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Hasanpura,piece,9.0,clean,3,2026-03-08,800.0,903.78,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Gopalpura,piece,11.0,clean,159,2026-08-11,800.0,852.28,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Vaishali Nagar,piece,7.0,mixed,166,2026-08-18,800.0,894.18,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Nirman Nagar,piece,2.0,mixed,101,2026-06-14,800.0,710.71,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Sodala,piece,1.0,dirty,159,2026-08-11,800.0,686.13,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Hasanpura,piece,2.0,mixed,150,2026-08-02,800.0,804.48,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Mansarovar,piece,9.0,mixed,98,2026-06-11,800.0,761.98,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Airport Area,piece,9.0,mixed,1,2026-03-06,800.0,822.38,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Civil Lines,piece,10.0,clean,159,2026-08-11,800.0,910.13,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Airport Area,piece,7.0,clean,151,2026-08-03,800.0,842.18,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Barkat Nagar,piece,9.0,mixed,111,2026-06-24,800.0,764.25,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Vaishali Nagar,piece,10.0,mixed,110,2026-06-23,800.0,768.52,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,MI Road,piece,10.0,mixed,87,2026-05-31,800.0,635.65,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Barkat Nagar,piece,4.0,mixed,53,2026-04-27,800.0,732.27,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Tonk Road,piece,5.0,dirty,81,2026-05-25,800.0,541.21,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Chandpole,piece,9.0,clean,33,2026-04-07,800.0,810.88,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Gopalpura,piece,7.0,mixed,173,2026-08-25,800.0,802.35,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Vaishali Nagar,piece,9.0,mixed,87,2026-05-31,800.0,712.19,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Civil Lines,piece,4.0,mixed,22,2026-03-27,800.0,739.77,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Durgapura,piece,7.0,mixed,30,2026-04-04,800.0,751.96,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Shyam Nagar,piece,9.0,mixed,30,2026-04-04,800.0,724.53,Jaipur,true
Refrigerator (Single Door),E-waste,appliance,Durgapura,piece,11.0,dirty,150,2026-08-02,800.0,664.83,Jaipur,true
